adjacency list, w
163<-574,0.010000
163<-644,0.010000
163<-614,0.010000
163<-732,0.010000
163<-395,0.010000
163<-341,0.010000
163<-69,0.010000
163<-503,0.010000
163<-712,0.010000
163<-533,0.010000
163<-351,0.010000
163<-154,0.010000
163<-522,0.010000
163<-766,0.010000
163<-582,0.010000
163<-632,0.010000
163<-107,0.010000
163<-704,0.010000
163<-229,0.010000
163<-74,0.010000
163<-384,0.010000
163<-588,0.010000
163<-41,0.010000
163<-178,0.010000
163<-12,0.010000
163<-60,0.010000
163<-729,0.010000
163<-276,0.010000
164<-218,0.010000
164<-658,0.010000
164<-423,0.010000
164<-63,0.010000
164<-70,0.010000
164<-479,0.010000
164<-510,0.010000
164<-796,0.010000
164<-62,0.010000
164<-522,0.010000
164<-468,0.010000
164<-136,0.010000
164<-568,0.010000
164<-377,0.010000
164<-151,0.010000
164<-69,0.010000
164<-200,0.010000
164<-627,0.010000
164<-387,0.010000
164<-756,0.010000
164<-578,0.010000
164<-157,0.010000
164<-762,0.010000
164<-426,0.010000
164<-675,0.010000
164<-28,0.010000
164<-711,0.010000
164<-248,0.010000
164<-564,0.010000
164<-716,0.010000
164<-275,0.010000
164<-620,0.010000
164<-449,0.010000
164<-210,0.010000
164<-74,0.010000
164<-296,0.010000
164<-195,0.010000
164<-536,0.010000
164<-10,0.010000
164<-773,0.010000
164<-90,0.010000
164<-23,0.010000
164<-768,0.010000
164<-192,0.010000
164<-274,0.010000
164<-637,0.010000
165<-339,0.010000
165<-226,0.010000
165<-798,0.010000
165<-343,0.010000
165<-33,0.010000
165<-651,0.010000
165<-420,0.010000
165<-755,0.010000
165<-224,0.010000
165<-756,0.010000
165<-751,0.010000
165<-536,0.010000
165<-548,0.010000
165<-537,0.010000
165<-152,0.010000
165<-44,0.010000
165<-249,0.010000
165<-49,0.010000
165<-31,0.010000
165<-471,0.010000
165<-594,0.010000
165<-182,0.010000
165<-523,0.010000
165<-741,0.010000
165<-735,0.010000
165<-173,0.010000
165<-344,0.010000
165<-43,0.010000
165<-123,0.010000
165<-658,0.010000
165<-271,0.010000
165<-772,0.010000
165<-192,0.010000
165<-506,0.010000
165<-535,0.010000
165<-276,0.010000
165<-16,0.010000
165<-77,0.010000
165<-372,0.010000
165<-328,0.010000
165<-785,0.010000
166<-416,0.010000
166<-658,0.010000
166<-561,0.010000
166<-678,0.010000
166<-291,0.010000
166<-688,0.010000
166<-196,0.010000
166<-663,0.010000
166<-64,0.010000
166<-680,0.010000
166<-792,0.010000
166<-355,0.010000
166<-206,0.010000
166<-439,0.010000
166<-781,0.010000
166<-701,0.010000
166<-476,0.010000
166<-603,0.010000
166<-45,0.010000
166<-333,0.010000
166<-336,0.010000
166<-380,0.010000
166<-95,0.010000
166<-576,0.010000
166<-1,0.010000
166<-584,0.010000
166<-679,0.010000
166<-147,0.010000
166<-446,0.010000
166<-598,0.010000
166<-311,0.010000
166<-548,0.010000
166<-655,0.010000
166<-739,0.010000
167<-57,0.010000
167<-106,0.010000
167<-204,0.010000
167<-120,0.010000
167<-69,0.010000
167<-741,0.010000
167<-733,0.010000
167<-95,0.010000
167<-323,0.010000
167<-62,0.010000
167<-199,0.010000
167<-706,0.010000
167<-273,0.010000
167<-165,0.010000
167<-96,0.010000
167<-306,0.010000
167<-282,0.010000
167<-647,0.010000
167<-12,0.010000
167<-32,0.010000
167<-190,0.010000
167<-754,0.010000
167<-220,0.010000
167<-607,0.010000
167<-225,0.010000
167<-778,0.010000
167<-622,0.010000
167<-50,0.010000
167<-465,0.010000
167<-660,0.010000
167<-203,0.010000
167<-2,0.010000
167<-759,0.010000
167<-58,0.010000
167<-725,0.010000
167<-321,0.010000
167<-374,0.010000
167<-163,0.010000
167<-763,0.010000
168<-789,0.010000
168<-574,0.010000
168<-240,0.010000
168<-396,0.010000
168<-507,0.010000
168<-615,0.010000
168<-226,0.010000
168<-210,0.010000
168<-165,0.010000
168<-503,0.010000
168<-385,0.010000
168<-592,0.010000
168<-519,0.010000
168<-87,0.010000
168<-538,0.010000
168<-673,0.010000
168<-171,0.010000
168<-288,0.010000
168<-439,0.010000
168<-79,0.010000
168<-351,0.010000
168<-280,0.010000
168<-495,0.010000
168<-343,0.010000
168<-304,0.010000
168<-77,0.010000
168<-246,0.010000
168<-176,0.010000
168<-447,0.010000
168<-777,0.010000
168<-436,0.010000
168<-188,0.010000
168<-500,0.010000
168<-660,0.010000
168<-55,0.010000
168<-28,0.010000
168<-89,0.010000
168<-97,0.010000
168<-2,0.010000
168<-453,0.010000
168<-268,0.010000
169<-619,0.010000
169<-768,0.010000
169<-589,0.010000
169<-596,0.010000
169<-4,0.010000
169<-696,0.010000
169<-480,0.010000
169<-52,0.010000
169<-608,0.010000
169<-160,0.010000
169<-128,0.010000
169<-610,0.010000
169<-277,0.010000
169<-429,0.010000
169<-18,0.010000
169<-649,0.010000
169<-509,0.010000
169<-113,0.010000
169<-349,0.010000
169<-304,0.010000
169<-256,0.010000
169<-425,0.010000
169<-341,0.010000
169<-776,0.010000
169<-738,0.010000
169<-155,0.010000
169<-519,0.010000
169<-111,0.010000
169<-789,0.010000
169<-223,0.010000
169<-438,0.010000
169<-550,0.010000
169<-661,0.010000
169<-723,0.010000
169<-674,0.010000
169<-180,0.010000
169<-312,0.010000
169<-577,0.010000
169<-638,0.010000
170<-24,0.010000
170<-184,0.010000
170<-173,0.010000
170<-178,0.010000
170<-742,0.010000
170<-626,0.010000
170<-688,0.010000
170<-46,0.010000
170<-272,0.010000
170<-668,0.010000
170<-338,0.010000
170<-354,0.010000
170<-453,0.010000
170<-408,0.010000
170<-764,0.010000
170<-647,0.010000
170<-94,0.010000
170<-652,0.010000
170<-779,0.010000
170<-163,0.010000
170<-425,0.010000
170<-175,0.010000
170<-426,0.010000
170<-522,0.010000
170<-686,0.010000
170<-153,0.010000
170<-731,0.010000
170<-585,0.010000
170<-503,0.010000
170<-590,0.010000
170<-159,0.010000
170<-702,0.010000
170<-243,0.010000
170<-366,0.010000
170<-436,0.010000
170<-156,0.010000
170<-262,0.010000
170<-452,0.010000
170<-759,0.010000
170<-498,0.010000
170<-185,0.010000
170<-689,0.010000
170<-201,0.010000
171<-210,0.010000
171<-591,0.010000
171<-362,0.010000
171<-77,0.010000
171<-600,0.010000
171<-145,0.010000
171<-51,0.010000
171<-667,0.010000
171<-112,0.010000
171<-767,0.010000
171<-679,0.010000
171<-158,0.010000
171<-773,0.010000
171<-110,0.010000
171<-627,0.010000
171<-33,0.010000
171<-776,0.010000
171<-697,0.010000
171<-753,0.010000
171<-86,0.010000
171<-75,0.010000
171<-733,0.010000
171<-303,0.010000
171<-702,0.010000
171<-663,0.010000
171<-441,0.010000
171<-125,0.010000
171<-750,0.010000
171<-531,0.010000
171<-448,0.010000
171<-55,0.010000
171<-673,0.010000
171<-89,0.010000
171<-626,0.010000
171<-34,0.010000
171<-778,0.010000
171<-149,0.010000
171<-671,0.010000
171<-338,0.010000
172<-413,0.010000
172<-515,0.010000
172<-484,0.010000
172<-796,0.010000
172<-215,0.010000
172<-528,0.010000
172<-519,0.010000
172<-63,0.010000
172<-480,0.010000
172<-44,0.010000
172<-386,0.010000
172<-337,0.010000
172<-531,0.010000
172<-713,0.010000
172<-768,0.010000
172<-433,0.010000
172<-478,0.010000
172<-348,0.010000
172<-208,0.010000
172<-10,0.010000
172<-548,0.010000
172<-559,0.010000
172<-315,0.010000
172<-550,0.010000
172<-681,0.010000
172<-516,0.010000
172<-443,0.010000
172<-141,0.010000
172<-501,0.010000
172<-2,0.010000
172<-683,0.010000
172<-698,0.010000
172<-638,0.010000
172<-407,0.010000
172<-730,0.010000
172<-750,0.010000
172<-475,0.010000
172<-767,0.010000
172<-786,0.010000
172<-354,0.010000
172<-418,0.010000
172<-263,0.010000
172<-257,0.010000
172<-168,0.010000
172<-325,0.010000
172<-32,0.010000
172<-727,0.010000
172<-555,0.010000
173<-8,0.010000
173<-663,0.010000
173<-267,0.010000
173<-410,0.010000
173<-182,0.010000
173<-539,0.010000
173<-669,0.010000
173<-46,0.010000
173<-245,0.010000
173<-593,0.010000
173<-212,0.010000
173<-739,0.010000
173<-508,0.010000
173<-68,0.010000
173<-668,0.010000
173<-195,0.010000
173<-683,0.010000
173<-191,0.010000
173<-192,0.010000
173<-591,0.010000
173<-23,0.010000
173<-27,0.010000
173<-138,0.010000
173<-219,0.010000
173<-281,0.010000
173<-183,0.010000
173<-471,0.010000
173<-371,0.010000
173<-391,0.010000
173<-481,0.010000
173<-159,0.010000
173<-104,0.010000
173<-778,0.010000
173<-794,0.010000
173<-25,0.010000
173<-744,0.010000
173<-319,0.010000
173<-131,0.010000
173<-629,0.010000
173<-237,0.010000
174<-668,0.010000
174<-258,0.010000
174<-798,0.010000
174<-307,0.010000
174<-337,0.010000
174<-202,0.010000
174<-25,0.010000
174<-757,0.010000
174<-2,0.010000
174<-731,0.010000
174<-143,0.010000
174<-696,0.010000
174<-374,0.010000
174<-507,0.010000
174<-726,0.010000
174<-547,0.010000
174<-655,0.010000
174<-732,0.010000
174<-751,0.010000
174<-352,0.010000
174<-463,0.010000
174<-539,0.010000
174<-381,0.010000
174<-551,0.010000
174<-701,0.010000
174<-642,0.010000
174<-454,0.010000
174<-189,0.010000
174<-523,0.010000
174<-678,0.010000
174<-452,0.010000
174<-611,0.010000
174<-183,0.010000
174<-715,0.010000
174<-472,0.010000
174<-597,0.010000
174<-35,0.010000
174<-613,0.010000
174<-797,0.010000
174<-622,0.010000
174<-24,0.010000
175<-75,0.010000
175<-562,0.010000
175<-256,0.010000
175<-149,0.010000
175<-316,0.010000
175<-62,0.010000
175<-401,0.010000
175<-395,0.010000
175<-467,0.010000
175<-618,0.010000
175<-351,0.010000
175<-5,0.010000
175<-262,0.010000
175<-139,0.010000
175<-261,0.010000
175<-741,0.010000
175<-724,0.010000
175<-707,0.010000
175<-719,0.010000
175<-249,0.010000
175<-124,0.010000
175<-329,0.010000
175<-499,0.010000
175<-162,0.010000
175<-302,0.010000
175<-414,0.010000
175<-340,0.010000
175<-712,0.010000
175<-648,0.010000
175<-630,0.010000
175<-662,0.010000
175<-239,0.010000
175<-214,0.010000
175<-769,0.010000
175<-223,0.010000
175<-714,0.010000
175<-527,0.010000
175<-347,0.010000
175<-274,0.010000
175<-207,0.010000
176<-41,0.010000
176<-173,0.010000
176<-255,0.010000
176<-131,0.010000
176<-469,0.010000
176<-425,0.010000
176<-429,0.010000
176<-12,0.010000
176<-494,0.010000
176<-214,0.010000
176<-538,0.010000
176<-21,0.010000
176<-577,0.010000
176<-329,0.010000
176<-555,0.010000
176<-430,0.010000
176<-390,0.010000
176<-768,0.010000
176<-178,0.010000
176<-751,0.010000
176<-141,0.010000
176<-662,0.010000
176<-554,0.010000
176<-34,0.010000
176<-194,0.010000
176<-252,0.010000
176<-203,0.010000
176<-629,0.010000
176<-650,0.010000
176<-350,0.010000
176<-730,0.010000
176<-381,0.010000
176<-339,0.010000
176<-454,0.010000
176<-288,0.010000
176<-713,0.010000
176<-391,0.010000
176<-308,0.010000
176<-338,0.010000
176<-774,0.010000
176<-215,0.010000
176<-62,0.010000
176<-205,0.010000
176<-220,0.010000
176<-246,0.010000
176<-245,0.010000
176<-780,0.010000
176<-794,0.010000
176<-179,0.010000
176<-388,0.010000
176<-216,0.010000
177<-499,0.010000
177<-179,0.010000
177<-598,0.010000
177<-123,0.010000
177<-571,0.010000
177<-521,0.010000
177<-297,0.010000
177<-729,0.010000
177<-137,0.010000
177<-334,0.010000
177<-695,0.010000
177<-274,0.010000
177<-642,0.010000
177<-754,0.010000
177<-342,0.010000
177<-113,0.010000
177<-348,0.010000
177<-248,0.010000
177<-240,0.010000
177<-174,0.010000
177<-673,0.010000
177<-306,0.010000
177<-271,0.010000
177<-338,0.010000
177<-494,0.010000
177<-536,0.010000
177<-304,0.010000
177<-493,0.010000
177<-580,0.010000
177<-734,0.010000
177<-207,0.010000
177<-229,0.010000
177<-55,0.010000
177<-784,0.010000
177<-576,0.010000
177<-284,0.010000
177<-527,0.010000
177<-691,0.010000
177<-770,0.010000
178<-268,0.010000
178<-607,0.010000
178<-799,0.010000
178<-301,0.010000
178<-42,0.010000
178<-58,0.010000
178<-408,0.010000
178<-484,0.010000
178<-375,0.010000
178<-251,0.010000
178<-454,0.010000
178<-331,0.010000
178<-493,0.010000
178<-685,0.010000
178<-505,0.010000
178<-326,0.010000
178<-781,0.010000
178<-33,0.010000
178<-267,0.010000
178<-264,0.010000
178<-93,0.010000
178<-768,0.010000
178<-577,0.010000
178<-656,0.010000
178<-137,0.010000
178<-679,0.010000
178<-84,0.010000
178<-583,0.010000
178<-6,0.010000
178<-546,0.010000
178<-284,0.010000
178<-740,0.010000
178<-731,0.010000
178<-353,0.010000
178<-406,0.010000
178<-498,0.010000
179<-462,0.010000
179<-257,0.010000
179<-381,0.010000
179<-522,0.010000
179<-560,0.010000
179<-487,0.010000
179<-261,0.010000
179<-162,0.010000
179<-136,0.010000
179<-423,0.010000
179<-459,0.010000
179<-612,0.010000
179<-245,0.010000
179<-552,0.010000
179<-703,0.010000
179<-702,0.010000
179<-629,0.010000
179<-3,0.010000
179<-583,0.010000
179<-748,0.010000
179<-712,0.010000
179<-700,0.010000
179<-660,0.010000
179<-771,0.010000
179<-798,0.010000
179<-781,0.010000
179<-623,0.010000
179<-377,0.010000
179<-710,0.010000
179<-740,0.010000
179<-523,0.010000
179<-188,0.010000
179<-242,0.010000
179<-615,0.010000
180<-503,0.010000
180<-625,0.010000
180<-635,0.010000
180<-453,0.010000
180<-587,0.010000
180<-376,0.010000
180<-764,0.010000
180<-793,0.010000
180<-21,0.010000
180<-454,0.010000
180<-417,0.010000
180<-595,0.010000
180<-161,0.010000
180<-244,0.010000
180<-670,0.010000
180<-282,0.010000
180<-257,0.010000
180<-253,0.010000
180<-640,0.010000
180<-123,0.010000
180<-84,0.010000
180<-665,0.010000
180<-742,0.010000
180<-738,0.010000
180<-32,0.010000
180<-207,0.010000
180<-242,0.010000
180<-438,0.010000
180<-385,0.010000
180<-167,0.010000
180<-782,0.010000
180<-104,0.010000
180<-133,0.010000
180<-313,0.010000
180<-137,0.010000
180<-750,0.010000
180<-515,0.010000
180<-112,0.010000
180<-753,0.010000
180<-368,0.010000
180<-655,0.010000
180<-501,0.010000
180<-493,0.010000
181<-650,0.010000
181<-559,0.010000
181<-596,0.010000
181<-195,0.010000
181<-736,0.010000
181<-269,0.010000
181<-188,0.010000
181<-209,0.010000
181<-192,0.010000
181<-101,0.010000
181<-439,0.010000
181<-164,0.010000
181<-778,0.010000
181<-728,0.010000
181<-407,0.010000
181<-272,0.010000
181<-396,0.010000
181<-400,0.010000
181<-481,0.010000
181<-454,0.010000
181<-103,0.010000
181<-200,0.010000
181<-353,0.010000
181<-227,0.010000
181<-224,0.010000
181<-56,0.010000
181<-1,0.010000
181<-229,0.010000
181<-223,0.010000
181<-61,0.010000
181<-11,0.010000
181<-519,0.010000
181<-270,0.010000
182<-126,0.010000
182<-436,0.010000
182<-284,0.010000
182<-265,0.010000
182<-622,0.010000
182<-537,0.010000
182<-659,0.010000
182<-139,0.010000
182<-377,0.010000
182<-774,0.010000
182<-389,0.010000
182<-360,0.010000
182<-324,0.010000
182<-789,0.010000
182<-21,0.010000
182<-555,0.010000
182<-11,0.010000
182<-242,0.010000
182<-544,0.010000
182<-743,0.010000
182<-154,0.010000
182<-470,0.010000
182<-502,0.010000
182<-660,0.010000
182<-585,0.010000
182<-571,0.010000
182<-328,0.010000
182<-294,0.010000
182<-627,0.010000
182<-695,0.010000
182<-66,0.010000
182<-456,0.010000
182<-307,0.010000
182<-404,0.010000
182<-16,0.010000
182<-91,0.010000
182<-44,0.010000
182<-731,0.010000
182<-378,0.010000
182<-2,0.010000
182<-127,0.010000
182<-344,0.010000
182<-457,0.010000
183<-164,0.010000
183<-189,0.010000
183<-497,0.010000
183<-474,0.010000
183<-735,0.010000
183<-601,0.010000
183<-161,0.010000
183<-293,0.010000
183<-256,0.010000
183<-782,0.010000
183<-369,0.010000
183<-533,0.010000
183<-592,0.010000
183<-263,0.010000
183<-664,0.010000
183<-396,0.010000
183<-104,0.010000
183<-789,0.010000
183<-412,0.010000
183<-106,0.010000
183<-748,0.010000
183<-5,0.010000
183<-450,0.010000
183<-380,0.010000
183<-571,0.010000
183<-217,0.010000
183<-508,0.010000
183<-680,0.010000
183<-462,0.010000
183<-384,0.010000
183<-649,0.010000
183<-235,0.010000
183<-337,0.010000
183<-444,0.010000
183<-150,0.010000
183<-440,0.010000
183<-19,0.010000
184<-364,0.010000
184<-75,0.010000
184<-493,0.010000
184<-631,0.010000
184<-444,0.010000
184<-52,0.010000
184<-235,0.010000
184<-576,0.010000
184<-698,0.010000
184<-736,0.010000
184<-38,0.010000
184<-160,0.010000
184<-430,0.010000
184<-362,0.010000
184<-593,0.010000
184<-746,0.010000
184<-377,0.010000
184<-278,0.010000
184<-748,0.010000
184<-114,0.010000
184<-739,0.010000
184<-142,0.010000
184<-481,0.010000
184<-756,0.010000
184<-341,0.010000
184<-159,0.010000
184<-654,0.010000
184<-83,0.010000
184<-581,0.010000
184<-537,0.010000
184<-290,0.010000
184<-788,0.010000
184<-256,0.010000
184<-353,0.010000
184<-732,0.010000
184<-478,0.010000
184<-23,0.010000
184<-241,0.010000
184<-110,0.010000
184<-699,0.010000
185<-147,0.010000
185<-555,0.010000
185<-798,0.010000
185<-266,0.010000
185<-123,0.010000
185<-799,0.010000
185<-585,0.010000
185<-419,0.010000
185<-77,0.010000
185<-616,0.010000
185<-750,0.010000
185<-407,0.010000
185<-397,0.010000
185<-770,0.010000
185<-170,0.010000
185<-534,0.010000
185<-342,0.010000
185<-797,0.010000
185<-559,0.010000
185<-326,0.010000
185<-423,0.010000
185<-565,0.010000
185<-622,0.010000
185<-254,0.010000
185<-241,0.010000
185<-532,0.010000
185<-793,0.010000
185<-413,0.010000
185<-420,0.010000
185<-253,0.010000
185<-660,0.010000
185<-189,0.010000
185<-192,0.010000
185<-629,0.010000
185<-22,0.010000
185<-687,0.010000
185<-439,0.010000
185<-567,0.010000
185<-729,0.010000
186<-181,0.010000
186<-321,0.010000
186<-496,0.010000
186<-292,0.010000
186<-786,0.010000
186<-531,0.010000
186<-686,0.010000
186<-265,0.010000
186<-310,0.010000
186<-23,0.010000
186<-403,0.010000
186<-518,0.010000
186<-472,0.010000
186<-352,0.010000
186<-664,0.010000
186<-493,0.010000
186<-198,0.010000
186<-400,0.010000
186<-417,0.010000
186<-440,0.010000
186<-146,0.010000
186<-718,0.010000
186<-333,0.010000
186<-86,0.010000
186<-21,0.010000
186<-441,0.010000
186<-476,0.010000
186<-725,0.010000
186<-327,0.010000
186<-601,0.010000
186<-117,0.010000
186<-752,0.010000
186<-75,0.010000
186<-433,0.010000
186<-88,0.010000
186<-311,0.010000
186<-190,0.010000
186<-396,0.010000
186<-126,0.010000
186<-446,0.010000
186<-125,0.010000
186<-153,0.010000
186<-401,0.010000
187<-121,0.010000
187<-115,0.010000
187<-334,0.010000
187<-50,0.010000
187<-633,0.010000
187<-661,0.010000
187<-222,0.010000
187<-754,0.010000
187<-173,0.010000
187<-119,0.010000
187<-287,0.010000
187<-47,0.010000
187<-590,0.010000
187<-444,0.010000
187<-608,0.010000
187<-657,0.010000
187<-123,0.010000
187<-595,0.010000
187<-749,0.010000
187<-184,0.010000
187<-315,0.010000
187<-774,0.010000
187<-68,0.010000
187<-164,0.010000
187<-623,0.010000
187<-722,0.010000
187<-704,0.010000
187<-255,0.010000
187<-189,0.010000
187<-340,0.010000
187<-11,0.010000
187<-27,0.010000
187<-640,0.010000
187<-587,0.010000
187<-494,0.010000
187<-306,0.010000
187<-286,0.010000
187<-188,0.010000
187<-726,0.010000
187<-747,0.010000
187<-770,0.010000
187<-752,0.010000
188<-179,0.010000
188<-585,0.010000
188<-15,0.010000
188<-666,0.010000
188<-703,0.010000
188<-494,0.010000
188<-559,0.010000
188<-130,0.010000
188<-266,0.010000
188<-710,0.010000
188<-31,0.010000
188<-525,0.010000
188<-465,0.010000
188<-25,0.010000
188<-636,0.010000
188<-445,0.010000
188<-751,0.010000
188<-749,0.010000
188<-771,0.010000
188<-783,0.010000
188<-777,0.010000
188<-776,0.010000
188<-692,0.010000
188<-587,0.010000
188<-392,0.010000
188<-298,0.010000
188<-711,0.010000
188<-558,0.010000
188<-257,0.010000
188<-573,0.010000
188<-651,0.010000
188<-667,0.010000
188<-194,0.010000
188<-706,0.010000
188<-168,0.010000
188<-77,0.010000
188<-450,0.010000
188<-675,0.010000
188<-293,0.010000
188<-631,0.010000
188<-180,0.010000
189<-649,0.010000
189<-296,0.010000
189<-73,0.010000
189<-390,0.010000
189<-577,0.010000
189<-194,0.010000
189<-631,0.010000
189<-295,0.010000
189<-578,0.010000
189<-184,0.010000
189<-385,0.010000
189<-588,0.010000
189<-349,0.010000
189<-60,0.010000
189<-220,0.010000
189<-679,0.010000
189<-685,0.010000
189<-265,0.010000
189<-382,0.010000
189<-301,0.010000
189<-326,0.010000
189<-350,0.010000
189<-569,0.010000
189<-784,0.010000
189<-706,0.010000
189<-444,0.010000
189<-557,0.010000
189<-701,0.010000
189<-640,0.010000
189<-307,0.010000
189<-25,0.010000
189<-117,0.010000
189<-535,0.010000
189<-548,0.010000
189<-175,0.010000
189<-109,0.010000
189<-505,0.010000
189<-315,0.010000
189<-62,0.010000
190<-408,0.010000
190<-92,0.010000
190<-455,0.010000
190<-504,0.010000
190<-71,0.010000
190<-730,0.010000
190<-200,0.010000
190<-105,0.010000
190<-205,0.010000
190<-48,0.010000
190<-654,0.010000
190<-118,0.010000
190<-227,0.010000
190<-88,0.010000
190<-202,0.010000
190<-640,0.010000
190<-435,0.010000
190<-543,0.010000
190<-752,0.010000
190<-151,0.010000
190<-768,0.010000
190<-473,0.010000
190<-117,0.010000
190<-733,0.010000
190<-231,0.010000
190<-528,0.010000
190<-363,0.010000
190<-344,0.010000
190<-194,0.010000
190<-744,0.010000
190<-530,0.010000
190<-565,0.010000
190<-162,0.010000
190<-616,0.010000
190<-658,0.010000
191<-654,0.010000
191<-84,0.010000
191<-508,0.010000
191<-239,0.010000
191<-115,0.010000
191<-702,0.010000
191<-162,0.010000
191<-551,0.010000
191<-651,0.010000
191<-209,0.010000
191<-447,0.010000
191<-583,0.010000
191<-80,0.010000
191<-629,0.010000
191<-93,0.010000
191<-643,0.010000
191<-132,0.010000
191<-110,0.010000
191<-639,0.010000
191<-140,0.010000
191<-484,0.010000
191<-465,0.010000
191<-420,0.010000
191<-333,0.010000
191<-321,0.010000
191<-96,0.010000
191<-769,0.010000
191<-353,0.010000
191<-457,0.010000
191<-562,0.010000
191<-184,0.010000
191<-427,0.010000
191<-582,0.010000
191<-617,0.010000
191<-165,0.010000
191<-300,0.010000
191<-724,0.010000
191<-359,0.010000
191<-704,0.010000
191<-235,0.010000
191<-546,0.010000
191<-147,0.010000
191<-555,0.010000
191<-419,0.010000
191<-456,0.010000
191<-384,0.010000
191<-167,0.010000
191<-242,0.010000
192<-163,0.010000
192<-169,0.010000
192<-422,0.010000
192<-664,0.010000
192<-689,0.010000
192<-474,0.010000
192<-539,0.010000
192<-330,0.010000
192<-536,0.010000
192<-589,0.010000
192<-587,0.010000
192<-693,0.010000
192<-254,0.010000
192<-162,0.010000
192<-655,0.010000
192<-513,0.010000
192<-108,0.010000
192<-336,0.010000
192<-343,0.010000
192<-305,0.010000
192<-741,0.010000
192<-438,0.010000
192<-672,0.010000
192<-378,0.010000
192<-397,0.010000
192<-181,0.010000
192<-8,0.010000
192<-545,0.010000
192<-598,0.010000
192<-662,0.010000
192<-313,0.010000
192<-51,0.010000
192<-138,0.010000
192<-478,0.010000
192<-249,0.010000
192<-406,0.010000
192<-502,0.010000
192<-476,0.010000
192<-585,0.010000
192<-619,0.010000
192<-22,0.010000
192<-368,0.010000
193<-592,0.010000
193<-77,0.010000
193<-593,0.010000
193<-248,0.010000
193<-743,0.010000
193<-80,0.010000
193<-179,0.010000
193<-375,0.010000
193<-35,0.010000
193<-256,0.010000
193<-144,0.010000
193<-612,0.010000
193<-378,0.010000
193<-186,0.010000
193<-546,0.010000
193<-126,0.010000
193<-457,0.010000
193<-505,0.010000
193<-137,0.010000
193<-381,0.010000
193<-239,0.010000
193<-227,0.010000
193<-786,0.010000
193<-664,0.010000
193<-576,0.010000
193<-324,0.010000
193<-318,0.010000
193<-402,0.010000
193<-219,0.010000
193<-718,0.010000
193<-224,0.010000
193<-519,0.010000
193<-538,0.010000
193<-201,0.010000
194<-301,0.010000
194<-269,0.010000
194<-707,0.010000
194<-234,0.010000
194<-549,0.010000
194<-94,0.010000
194<-743,0.010000
194<-59,0.010000
194<-459,0.010000
194<-486,0.010000
194<-232,0.010000
194<-147,0.010000
194<-203,0.010000
194<-354,0.010000
194<-302,0.010000
194<-395,0.010000
194<-503,0.010000
194<-356,0.010000
194<-752,0.010000
194<-504,0.010000
194<-623,0.010000
194<-397,0.010000
194<-181,0.010000
194<-370,0.010000
194<-417,0.010000
194<-684,0.010000
194<-487,0.010000
194<-53,0.010000
194<-143,0.010000
194<-168,0.010000
194<-693,0.010000
194<-157,0.010000
194<-226,0.010000
194<-7,0.010000
194<-413,0.010000
195<-525,0.010000
195<-780,0.010000
195<-370,0.010000
195<-175,0.010000
195<-473,0.010000
195<-465,0.010000
195<-673,0.010000
195<-783,0.010000
195<-614,0.010000
195<-573,0.010000
195<-48,0.010000
195<-606,0.010000
195<-353,0.010000
195<-128,0.010000
195<-164,0.010000
195<-608,0.010000
195<-610,0.010000
195<-62,0.010000
195<-296,0.010000
195<-346,0.010000
195<-147,0.010000
195<-13,0.010000
195<-239,0.010000
195<-178,0.010000
195<-449,0.010000
195<-243,0.010000
195<-68,0.010000
195<-291,0.010000
195<-694,0.010000
195<-427,0.010000
195<-539,0.010000
195<-730,0.010000
195<-767,0.010000
195<-508,0.010000
195<-540,0.010000
195<-126,0.010000
195<-217,0.010000
195<-704,0.010000
195<-131,0.010000
196<-693,0.010000
196<-799,0.010000
196<-711,0.010000
196<-281,0.010000
196<-750,0.010000
196<-618,0.010000
196<-100,0.010000
196<-115,0.010000
196<-392,0.010000
196<-146,0.010000
196<-458,0.010000
196<-510,0.010000
196<-727,0.010000
196<-221,0.010000
196<-382,0.010000
196<-541,0.010000
196<-356,0.010000
196<-676,0.010000
196<-384,0.010000
196<-361,0.010000
196<-9,0.010000
196<-745,0.010000
196<-754,0.010000
196<-705,0.010000
196<-160,0.010000
196<-316,0.010000
196<-45,0.010000
196<-664,0.010000
196<-290,0.010000
196<-131,0.010000
196<-663,0.010000
196<-445,0.010000
196<-300,0.010000
196<-634,0.010000
196<-398,0.010000
196<-7,0.010000
196<-609,0.010000
196<-624,0.010000
196<-399,0.010000
196<-270,0.010000
196<-305,0.010000
196<-643,0.010000
197<-110,0.010000
197<-649,0.010000
197<-219,0.010000
197<-715,0.010000
197<-84,0.010000
197<-734,0.010000
197<-587,0.010000
197<-552,0.010000
197<-496,0.010000
197<-349,0.010000
197<-232,0.010000
197<-165,0.010000
197<-635,0.010000
197<-348,0.010000
197<-683,0.010000
197<-35,0.010000
197<-117,0.010000
197<-506,0.010000
197<-378,0.010000
197<-725,0.010000
197<-566,0.010000
197<-248,0.010000
197<-314,0.010000
197<-599,0.010000
197<-15,0.010000
197<-726,0.010000
197<-518,0.010000
197<-131,0.010000
197<-95,0.010000
197<-507,0.010000
197<-41,0.010000
197<-385,0.010000
197<-782,0.010000
197<-92,0.010000
197<-537,0.010000
198<-270,0.010000
198<-537,0.010000
198<-90,0.010000
198<-22,0.010000
198<-695,0.010000
198<-475,0.010000
198<-165,0.010000
198<-206,0.010000
198<-368,0.010000
198<-505,0.010000
