adjacency list, w
172<-515,0.010000
172<-484,0.010000
172<-796,0.010000
172<-215,0.010000
172<-528,0.010000
172<-519,0.010000
172<-63,0.010000
172<-480,0.010000
172<-44,0.010000
172<-386,0.010000
173<-8,0.010000
173<-663,0.010000
173<-267,0.010000
173<-410,0.010000
173<-182,0.010000
173<-539,0.010000
173<-669,0.010000
173<-46,0.010000
173<-245,0.010000
174<-668,0.010000
174<-258,0.010000
174<-798,0.010000
174<-307,0.010000
174<-337,0.010000
174<-202,0.010000
174<-25,0.010000
174<-757,0.010000
175<-75,0.010000
175<-562,0.010000
175<-256,0.010000
175<-149,0.010000
175<-316,0.010000
175<-62,0.010000
175<-401,0.010000
175<-395,0.010000
175<-467,0.010000
176<-41,0.010000
176<-173,0.010000
176<-255,0.010000
176<-131,0.010000
176<-469,0.010000
176<-425,0.010000
176<-429,0.010000
176<-12,0.010000
176<-494,0.010000
176<-214,0.010000
176<-538,0.010000
176<-21,0.010000
176<-577,0.010000
177<-499,0.010000
177<-179,0.010000
177<-598,0.010000
177<-123,0.010000
177<-571,0.010000
177<-521,0.010000
178<-268,0.010000
178<-607,0.010000
178<-799,0.010000
178<-301,0.010000
178<-42,0.010000
178<-58,0.010000
178<-408,0.010000
178<-484,0.010000
178<-375,0.010000
178<-251,0.010000
179<-462,0.010000
179<-257,0.010000
179<-381,0.010000
179<-522,0.010000
179<-560,0.010000
179<-487,0.010000
179<-261,0.010000
179<-162,0.010000
180<-503,0.010000
180<-625,0.010000
180<-635,0.010000
180<-453,0.010000
180<-587,0.010000
180<-376,0.010000
180<-764,0.010000
180<-793,0.010000
180<-21,0.010000
180<-454,0.010000
180<-417,0.010000
181<-650,0.010000
181<-559,0.010000
181<-596,0.010000
181<-195,0.010000
181<-736,0.010000
181<-269,0.010000
181<-188,0.010000
182<-126,0.010000
182<-436,0.010000
182<-284,0.010000
182<-265,0.010000
183<-164,0.010000
183<-189,0.010000
183<-497,0.010000
183<-474,0.010000
183<-735,0.010000
183<-601,0.010000
183<-161,0.010000
184<-364,0.010000
184<-75,0.010000
184<-493,0.010000
184<-631,0.010000
184<-444,0.010000
184<-52,0.010000
185<-147,0.010000
185<-555,0.010000
185<-798,0.010000
185<-266,0.010000
185<-123,0.010000
185<-799,0.010000
185<-585,0.010000
185<-419,0.010000
185<-77,0.010000
186<-181,0.010000
186<-321,0.010000
186<-496,0.010000
186<-292,0.010000
186<-786,0.010000
186<-531,0.010000
186<-686,0.010000
186<-265,0.010000
186<-310,0.010000
186<-23,0.010000
186<-403,0.010000
187<-121,0.010000
187<-115,0.010000
187<-334,0.010000
187<-50,0.010000
187<-633,0.010000
187<-661,0.010000
187<-222,0.010000
188<-179,0.010000
188<-585,0.010000
188<-15,0.010000
188<-666,0.010000
188<-703,0.010000
188<-494,0.010000
188<-559,0.010000
189<-649,0.010000
189<-296,0.010000
189<-73,0.010000
189<-390,0.010000
189<-577,0.010000
189<-194,0.010000
189<-631,0.010000
189<-295,0.010000
189<-578,0.010000
189<-184,0.010000
190<-408,0.010000
190<-92,0.010000
190<-455,0.010000
190<-504,0.010000
190<-71,0.010000
190<-730,0.010000
191<-654,0.010000
191<-84,0.010000
191<-508,0.010000
191<-239,0.010000
191<-115,0.010000
191<-702,0.010000
191<-162,0.010000
191<-551,0.010000
191<-651,0.010000
191<-209,0.010000
191<-447,0.010000
191<-583,0.010000
191<-80,0.010000
192<-163,0.010000
192<-169,0.010000
192<-422,0.010000
192<-664,0.010000
192<-689,0.010000
193<-592,0.010000
193<-77,0.010000
193<-593,0.010000
193<-248,0.010000
193<-743,0.010000
193<-80,0.010000
193<-179,0.010000
193<-375,0.010000
194<-301,0.010000
194<-269,0.010000
194<-707,0.010000
194<-234,0.010000
194<-549,0.010000
194<-94,0.010000
194<-743,0.010000
194<-59,0.010000
194<-459,0.010000
194<-486,0.010000
195<-525,0.010000
195<-780,0.010000
195<-370,0.010000
195<-175,0.010000
195<-473,0.010000
195<-465,0.010000
195<-673,0.010000
196<-693,0.010000
196<-799,0.010000
196<-711,0.010000
196<-281,0.010000
196<-750,0.010000
197<-110,0.010000
197<-649,0.010000
197<-219,0.010000
197<-715,0.010000
197<-84,0.010000
197<-734,0.010000
197<-587,0.010000
197<-552,0.010000
197<-496,0.010000
197<-349,0.010000
197<-232,0.010000
198<-270,0.010000
198<-537,0.010000
198<-90,0.010000
198<-22,0.010000
198<-695,0.010000
198<-475,0.010000
199<-595,0.010000
199<-465,0.010000
199<-275,0.010000
199<-321,0.010000
199<-446,0.010000
199<-355,0.010000
199<-149,0.010000
199<-272,0.010000
200<-629,0.010000
200<-337,0.010000
200<-376,0.010000
200<-227,0.010000
200<-297,0.010000
200<-450,0.010000
200<-127,0.010000
200<-636,0.010000
200<-335,0.010000
200<-743,0.010000
201<-706,0.010000
201<-467,0.010000
201<-429,0.010000
201<-200,0.010000
201<-77,0.010000
201<-329,0.010000
201<-240,0.010000
201<-337,0.010000
202<-192,0.010000
202<-563,0.010000
202<-21,0.010000
202<-411,0.010000
202<-113,0.010000
202<-191,0.010000
203<-446,0.010000
203<-601,0.010000
203<-125,0.010000
203<-794,0.010000
203<-683,0.010000
203<-240,0.010000
204<-676,0.010000
204<-152,0.010000
204<-149,0.010000
205<-367,0.010000
205<-224,0.010000
205<-665,0.010000
205<-486,0.010000
205<-103,0.010000
205<-236,0.010000
205<-517,0.010000
205<-381,0.010000
205<-740,0.010000
205<-372,0.010000
205<-710,0.010000
205<-752,0.010000
205<-392,0.010000
205<-554,0.010000
205<-610,0.010000
205<-97,0.010000
205<-68,0.010000
206<-211,0.010000
206<-689,0.010000
206<-663,0.010000
206<-18,0.010000
206<-222,0.010000
206<-170,0.010000
207<-410,0.010000
207<-525,0.010000
207<-245,0.010000
207<-392,0.010000
208<-113,0.010000
208<-542,0.010000
208<-388,0.010000
208<-458,0.010000
208<-54,0.010000
208<-749,0.010000
208<-547,0.010000
208<-241,0.010000
208<-306,0.010000
208<-684,0.010000
208<-485,0.010000
209<-188,0.010000
209<-600,0.010000
209<-4,0.010000
209<-32,0.010000
209<-731,0.010000
209<-433,0.010000
210<-407,0.010000
210<-381,0.010000
210<-655,0.010000
210<-219,0.010000
211<-188,0.010000
211<-793,0.010000
211<-259,0.010000
211<-500,0.010000
211<-625,0.010000
211<-607,0.010000
211<-735,0.010000
212<-31,0.010000
212<-677,0.010000
212<-473,0.010000
212<-260,0.010000
212<-575,0.010000
212<-393,0.010000
212<-352,0.010000
212<-112,0.010000
212<-403,0.010000
212<-771,0.010000
213<-770,0.010000
213<-783,0.010000
213<-293,0.010000
213<-670,0.010000
213<-611,0.010000
214<-377,0.010000
214<-33,0.010000
214<-494,0.010000
214<-502,0.010000
214<-545,0.010000
214<-746,0.010000
214<-372,0.010000
214<-408,0.010000
214<-177,0.010000
214<-27,0.010000
214<-133,0.010000
214<-154,0.010000
214<-252,0.010000
214<-55,0.010000
215<-625,0.010000
215<-562,0.010000
215<-528,0.010000
215<-152,0.010000
215<-41,0.010000
215<-397,0.010000
215<-39,0.010000
215<-198,0.010000
216<-606,0.010000
216<-478,0.010000
216<-338,0.010000
216<-767,0.010000
216<-325,0.010000
216<-519,0.010000
216<-12,0.010000
216<-695,0.010000
216<-427,0.010000
217<-600,0.010000
217<-220,0.010000
217<-622,0.010000
217<-48,0.010000
217<-435,0.010000
217<-374,0.010000
217<-473,0.010000
218<-69,0.010000
218<-508,0.010000
218<-550,0.010000
218<-600,0.010000
218<-240,0.010000
218<-694,0.010000
218<-108,0.010000
218<-239,0.010000
218<-450,0.010000
218<-661,0.010000
219<-16,0.010000
219<-186,0.010000
219<-721,0.010000
219<-318,0.010000
219<-681,0.010000
219<-285,0.010000
219<-397,0.010000
219<-543,0.010000
219<-22,0.010000
219<-215,0.010000
220<-647,0.010000
220<-797,0.010000
220<-519,0.010000
220<-567,0.010000
220<-126,0.010000
220<-496,0.010000
221<-75,0.010000
221<-78,0.010000
221<-695,0.010000
221<-485,0.010000
221<-212,0.010000
221<-688,0.010000
221<-211,0.010000
221<-729,0.010000
222<-364,0.010000
222<-715,0.010000
222<-523,0.010000
222<-786,0.010000
222<-741,0.010000
222<-579,0.010000
223<-103,0.010000
223<-666,0.010000
223<-692,0.010000
223<-496,0.010000
223<-320,0.010000
223<-551,0.010000
223<-690,0.010000
223<-750,0.010000
223<-10,0.010000
223<-790,0.010000
224<-292,0.010000
224<-158,0.010000
224<-376,0.010000
224<-502,0.010000
224<-92,0.010000
225<-315,0.010000
225<-663,0.010000
225<-54,0.010000
225<-604,0.010000
225<-757,0.010000
225<-308,0.010000
226<-84,0.010000
226<-778,0.010000
226<-756,0.010000
226<-607,0.010000
226<-532,0.010000
226<-713,0.010000
226<-77,0.010000
226<-554,0.010000
227<-682,0.010000
227<-681,0.010000
227<-501,0.010000
227<-15,0.010000
227<-436,0.010000
227<-63,0.010000
227<-782,0.010000
227<-49,0.010000
227<-130,0.010000
228<-587,0.010000
228<-50,0.010000
228<-654,0.010000
228<-390,0.010000
228<-588,0.010000
228<-33,0.010000
229<-286,0.010000
229<-626,0.010000
229<-572,0.010000
229<-98,0.010000
229<-324,0.010000
229<-244,0.010000
229<-565,0.010000
230<-617,0.010000
230<-677,0.010000
230<-755,0.010000
230<-182,0.010000
230<-482,0.010000
230<-629,0.010000
230<-506,0.010000
230<-603,0.010000
231<-256,0.010000
231<-314,0.010000
231<-38,0.010000
231<-181,0.010000
231<-387,0.010000
231<-440,0.010000
232<-375,0.010000
232<-614,0.010000
232<-519,0.010000
232<-425,0.010000
232<-458,0.010000
232<-69,0.010000
232<-111,0.010000
232<-197,0.010000
232<-54,0.010000
233<-4,0.010000
233<-18,0.010000
233<-692,0.010000
233<-37,0.010000
233<-454,0.010000
233<-332,0.010000
233<-326,0.010000
233<-522,0.010000
233<-459,0.010000
233<-260,0.010000
233<-247,0.010000
233<-493,0.010000
233<-297,0.010000
234<-222,0.010000
234<-89,0.010000
234<-70,0.010000
234<-789,0.010000
234<-332,0.010000
234<-353,0.010000
234<-141,0.010000
234<-622,0.010000
235<-541,0.010000
235<-415,0.010000
235<-2,0.010000
235<-742,0.010000
235<-107,0.010000
236<-380,0.010000
236<-69,0.010000
236<-658,0.010000
236<-295,0.010000
237<-421,0.010000
237<-93,0.010000
237<-372,0.010000
237<-456,0.010000
237<-705,0.010000
237<-526,0.010000
237<-187,0.010000
237<-702,0.010000
237<-465,0.010000
238<-384,0.010000
238<-362,0.010000
238<-762,0.010000
238<-761,0.010000
238<-529,0.010000
238<-141,0.010000
238<-519,0.010000
238<-673,0.010000
239<-339,0.010000
239<-290,0.010000
239<-333,0.010000
239<-269,0.010000
240<-535,0.010000
240<-417,0.010000
240<-655,0.010000
240<-459,0.010000
240<-686,0.010000
240<-237,0.010000
240<-123,0.010000
240<-798,0.010000
240<-789,0.010000
240<-106,0.010000
240<-719,0.010000
240<-448,0.010000
240<-165,0.010000
240<-158,0.010000
241<-534,0.010000
241<-542,0.010000
241<-302,0.010000
241<-407,0.010000
241<-531,0.010000
241<-269,0.010000
241<-782,0.010000
241<-163,0.010000
241<-60,0.010000
241<-304,0.010000
242<-719,0.010000
242<-555,0.010000
242<-199,0.010000
242<-271,0.010000
242<-414,0.010000
243<-175,0.010000
243<-503,0.010000
243<-356,0.010000
243<-309,0.010000
243<-242,0.010000
243<-428,0.010000
243<-56,0.010000
243<-405,0.010000
244<-696,0.010000
244<-664,0.010000
244<-374,0.010000
244<-281,0.010000
244<-656,0.010000
244<-774,0.010000
244<-647,0.010000
244<-578,0.010000
244<-255,0.010000
244<-609,0.010000
245<-642,0.010000
245<-82,0.010000
245<-621,0.010000
245<-226,0.010000
245<-639,0.010000
245<-321,0.010000
246<-481,0.010000
246<-375,0.010000
246<-120,0.010000
246<-407,0.010000
246<-211,0.010000
246<-554,0.010000
246<-708,0.010000
246<-477,0.010000
246<-467,0.010000
247<-484,0.010000
247<-425,0.010000
247<-575,0.010000
247<-439,0.010000
247<-747,0.010000
247<-653,0.010000
247<-243,0.010000
248<-523,0.010000
248<-193,0.010000
248<-782,0.010000
248<-793,0.010000
248<-76,0.010000
248<-674,0.010000
248<-482,0.010000
248<-143,0.010000
248<-647,0.010000
248<-72,0.010000
248<-104,0.010000
248<-318,0.010000
249<-502,0.010000
249<-605,0.010000
249<-496,0.010000
249<-612,0.010000
249<-543,0.010000
249<-781,0.010000
249<-723,0.010000
249<-302,0.010000
249<-786,0.010000
249<-176,0.010000
249<-251,0.010000
250<-361,0.010000
250<-596,0.010000
250<-47,0.010000
250<-605,0.010000
250<-163,0.010000
251<-186,0.010000
251<-345,0.010000
251<-291,0.010000
251<-704,0.010000
251<-690,0.010000
251<-533,0.010000
251<-440,0.010000
252<-458,0.010000
252<-430,0.010000
252<-705,0.010000
252<-199,0.010000
253<-24,0.010000
253<-584,0.010000
253<-449,0.010000
253<-717,0.010000
253<-392,0.010000
253<-109,0.010000
254<-179,0.010000
254<-220,0.010000
254<-85,0.010000
254<-198,0.010000
254<-568,0.010000
254<-4,0.010000
254<-190,0.010000
254<-454,0.010000
254<-355,0.010000
254<-206,0.010000
255<-795,0.010000
255<-350,0.010000
255<-373,0.010000
255<-703,0.010000
255<-546,0.010000
255<-111,0.010000
255<-685,0.010000
255<-700,0.010000
256<-191,0.010000
256<-102,0.010000
256<-39,0.010000
256<-501,0.010000
256<-544,0.010000
256<-249,0.010000
256<-383,0.010000
256<-330,0.010000
256<-44,0.010000
256<-189,0.010000
257<-491,0.010000
257<-374,0.010000
257<-26,0.010000
257<-378,0.010000
257<-365,0.010000
257<-86,0.010000
257<-435,0.010000
257<-225,0.010000
257<-665,0.010000
258<-783,0.010000
258<-503,0.010000
258<-354,0.010000
258<-541,0.010000
258<-631,0.010000
258<-785,0.010000
258<-355,0.010000
258<-377,0.010000
258<-549,0.010000
258<-538,0.010000
258<-623,0.010000
258<-57,0.010000
258<-414,0.010000
259<-123,0.010000
259<-267,0.010000
259<-139,0.010000
259<-615,0.010000
260<-441,0.010000
260<-11,0.010000
260<-295,0.010000
260<-669,0.010000
260<-277,0.010000
260<-165,0.010000
260<-788,0.010000
261<-202,0.010000
261<-373,0.010000
261<-727,0.010000
261<-91,0.010000
261<-537,0.010000
262<-181,0.010000
262<-182,0.010000
262<-95,0.010000
262<-147,0.010000
262<-354,0.010000
262<-301,0.010000
262<-559,0.010000
262<-429,0.010000
262<-256,0.010000
262<-609,0.010000
262<-97,0.010000
262<-286,0.010000
262<-507,0.010000
262<-472,0.010000
262<-397,0.010000
263<-160,0.010000
263<-116,0.010000
263<-676,0.010000
263<-647,0.010000
263<-512,0.010000
263<-284,0.010000
263<-580,0.010000
264<-552,0.010000
264<-548,0.010000
264<-14,0.010000
264<-290,0.010000
264<-289,0.010000
264<-599,0.010000
264<-519,0.010000
264<-65,0.010000
264<-247,0.010000
265<-3,0.010000
265<-667,0.010000
265<-733,0.010000
265<-580,0.010000
265<-95,0.010000
265<-577,0.010000
265<-46,0.010000
265<-297,0.010000
266<-550,0.010000
266<-45,0.010000
266<-136,0.010000
266<-397,0.010000
267<-204,0.010000
267<-193,0.010000
267<-635,0.010000
267<-33,0.010000
267<-532,0.010000
267<-778,0.010000
267<-457,0.010000
268<-597,0.010000
268<-519,0.010000
268<-559,0.010000
268<-293,0.010000
268<-56,0.010000
268<-243,0.010000
268<-7,0.010000
268<-52,0.010000
268<-113,0.010000
269<-366,0.010000
269<-768,0.010000
269<-594,0.010000
269<-536,0.010000
270<-237,0.010000
270<-403,0.010000
270<-60,0.010000
270<-243,0.010000
270<-658,0.010000
270<-427,0.010000
270<-799,0.010000
270<-741,0.010000
270<-333,0.010000
271<-252,0.010000
271<-92,0.010000
271<-350,0.010000
271<-528,0.010000
272<-665,0.010000
272<-486,0.010000
272<-412,0.010000
272<-743,0.010000
272<-464,0.010000
272<-755,0.010000
272<-15,0.010000
272<-488,0.010000
273<-446,0.010000
273<-664,0.010000
273<-232,0.010000
273<-179,0.010000
274<-441,0.010000
274<-37,0.010000
274<-562,0.010000
274<-408,0.010000
274<-446,0.010000
274<-245,0.010000
274<-96,0.010000
275<-416,0.010000
275<-349,0.010000
275<-67,0.010000
275<-657,0.010000
275<-762,0.010000
275<-12,0.010000
275<-65,0.010000
275<-132,0.010000
276<-217,0.010000
276<-416,0.010000
276<-707,0.010000
276<-285,0.010000
276<-379,0.010000
276<-357,0.010000
276<-234,0.010000
277<-540,0.010000
277<-279,0.010000
277<-717,0.010000
277<-193,0.010000
277<-641,0.010000
277<-53,0.010000
278<-110,0.010000
278<-379,0.010000
278<-283,0.010000
278<-406,0.010000
278<-702,0.010000
278<-100,0.010000
279<-662,0.010000
279<-93,0.010000
279<-351,0.010000
279<-744,0.010000
279<-730,0.010000
279<-175,0.010000
279<-47,0.010000
279<-409,0.010000
279<-654,0.010000
279<-424,0.010000
279<-123,0.010000
279<-133,0.010000
280<-620,0.010000
280<-778,0.010000
280<-15,0.010000
280<-72,0.010000
280<-464,0.010000
281<-333,0.010000
281<-589,0.010000
281<-36,0.010000
282<-707,0.010000
282<-388,0.010000
282<-215,0.010000
282<-355,0.010000
282<-135,0.010000
282<-469,0.010000
283<-275,0.010000
283<-254,0.010000
283<-399,0.010000
283<-112,0.010000
283<-731,0.010000
283<-550,0.010000
284<-503,0.010000
284<-485,0.010000
284<-305,0.010000
284<-395,0.010000
284<-380,0.010000
285<-247,0.010000
285<-442,0.010000
285<-656,0.010000
285<-82,0.010000
286<-489,0.010000
286<-297,0.010000
286<-780,0.010000
286<-302,0.010000
286<-18,0.010000
286<-212,0.010000
286<-796,0.010000
286<-660,0.010000
287<-184,0.010000
287<-7,0.010000
287<-747,0.010000
287<-334,0.010000
287<-685,0.010000
287<-603,0.010000
287<-531,0.010000
287<-695,0.010000
287<-698,0.010000
287<-100,0.010000
288<-279,0.010000
288<-408,0.010000
288<-755,0.010000
288<-757,0.010000
288<-347,0.010000
288<-284,0.010000
288<-86,0.010000
288<-116,0.010000
288<-371,0.010000
288<-439,0.010000
289<-239,0.010000
289<-328,0.010000
289<-173,0.010000
289<-638,0.010000
289<-436,0.010000
289<-373,0.010000
290<-295,0.010000
290<-448,0.010000
290<-789,0.010000
290<-47,0.010000
290<-636,0.010000
290<-736,0.010000
290<-501,0.010000
290<-733,0.010000
290<-716,0.010000
291<-188,0.010000
291<-0,0.010000
291<-405,0.010000
291<-737,0.010000
291<-605,0.010000
291<-707,0.010000
291<-297,0.010000
291<-320,0.010000
291<-381,0.010000
291<-25,0.010000
291<-693,0.010000
292<-159,0.010000
292<-576,0.010000
292<-49,0.010000
292<-710,0.010000
292<-687,0.010000
292<-750,0.010000
292<-586,0.010000
292<-293,0.010000
292<-272,0.010000
293<-669,0.010000
293<-291,0.010000
293<-188,0.010000
293<-72,0.010000
293<-52,0.010000
293<-246,0.010000
293<-795,0.010000
293<-799,0.010000
293<-773,0.010000
293<-247,0.010000
294<-102,0.010000
294<-665,0.010000
294<-718,0.010000
294<-546,0.010000
294<-137,0.010000
294<-376,0.010000
294<-436,0.010000
294<-647,0.010000
294<-794,0.010000
294<-83,0.010000
294<-156,0.010000
294<-28,0.010000
294<-241,0.010000
295<-54,0.010000
295<-521,0.010000
295<-755,0.010000
295<-596,0.010000
295<-692,0.010000
295<-311,0.010000
295<-2,0.010000
295<-394,0.010000
296<-580,0.010000
296<-245,0.010000
296<-34,0.010000
296<-478,0.010000
296<-112,0.010000
296<-616,0.010000
296<-653,0.010000
296<-102,0.010000
296<-287,0.010000
297<-222,0.010000
297<-126,0.010000
297<-448,0.010000
297<-514,0.010000
297<-747,0.010000
297<-736,0.010000
297<-304,0.010000
297<-311,0.010000
297<-116,0.010000
297<-49,0.010000
298<-103,0.010000
298<-787,0.010000
298<-478,0.010000
298<-500,0.010000
298<-280,0.010000
298<-330,0.010000
298<-764,0.010000
298<-760,0.010000
299<-355,0.010000
299<-318,0.010000
300<-595,0.010000
300<-666,0.010000
300<-714,0.010000
300<-532,0.010000
300<-512,0.010000
300<-576,0.010000
300<-10,0.010000
300<-351,0.010000
300<-116,0.010000
300<-482,0.010000
300<-329,0.010000
300<-264,0.010000
300<-2,0.010000
301<-293,0.010000
301<-100,0.010000
301<-268,0.010000
301<-380,0.010000
302<-622,0.010000
302<-315,0.010000
302<-114,0.010000
302<-721,0.010000
302<-155,0.010000
302<-769,0.010000
302<-66,0.010000
303<-145,0.010000
303<-792,0.010000
303<-307,0.010000
303<-764,0.010000
303<-607,0.010000
303<-540,0.010000
304<-500,0.010000
304<-311,0.010000
304<-699,0.010000
304<-799,0.010000
304<-7,0.010000
304<-507,0.010000
304<-276,0.010000
304<-477,0.010000
304<-712,0.010000
304<-650,0.010000
305<-163,0.010000
305<-604,0.010000
305<-180,0.010000
305<-497,0.010000
305<-246,0.010000
305<-635,0.010000
305<-775,0.010000
305<-272,0.010000
306<-596,0.010000
306<-562,0.010000
306<-365,0.010000
306<-262,0.010000
307<-35,0.010000
307<-588,0.010000
307<-352,0.010000
307<-182,0.010000
307<-575,0.010000
307<-143,0.010000
307<-261,0.010000
307<-171,0.010000
307<-249,0.010000
307<-13,0.010000
307<-544,0.010000
307<-791,0.010000
307<-74,0.010000
307<-332,0.010000
308<-362,0.010000
308<-365,0.010000
308<-557,0.010000
308<-480,0.010000
308<-252,0.010000
308<-509,0.010000
308<-85,0.010000
308<-375,0.010000
308<-363,0.010000
308<-620,0.010000
309<-121,0.010000
309<-767,0.010000
309<-152,0.010000
309<-76,0.010000
309<-463,0.010000
310<-57,0.010000
310<-263,0.010000
310<-179,0.010000
310<-172,0.010000
310<-212,0.010000
311<-446,0.010000
311<-17,0.010000
311<-182,0.010000
311<-574,0.010000
311<-461,0.010000
312<-20,0.010000
312<-254,0.010000
312<-98,0.010000
312<-452,0.010000
312<-468,0.010000
312<-364,0.010000
312<-427,0.010000
312<-687,0.010000
312<-586,0.010000
313<-796,0.010000
313<-340,0.010000
313<-469,0.010000
313<-73,0.010000
313<-17,0.010000
314<-480,0.010000
314<-654,0.010000
315<-144,0.010000
315<-751,0.010000
315<-190,0.010000
315<-319,0.010000
315<-305,0.010000
315<-86,0.010000
315<-427,0.010000
315<-6,0.010000
316<-368,0.010000
316<-608,0.010000
316<-262,0.010000
316<-598,0.010000
316<-486,0.010000
316<-481,0.010000
316<-702,0.010000
316<-235,0.010000
316<-44,0.010000
316<-464,0.010000
316<-533,0.010000
317<-625,0.010000
317<-701,0.010000
317<-142,0.010000
317<-738,0.010000
317<-312,0.010000
317<-275,0.010000
317<-386,0.010000
318<-122,0.010000
318<-283,0.010000
318<-192,0.010000
318<-394,0.010000
318<-164,0.010000
319<-420,0.010000
319<-555,0.010000
319<-491,0.010000
319<-795,0.010000
319<-378,0.010000
319<-624,0.010000
319<-397,0.010000
319<-205,0.010000
319<-322,0.010000
319<-694,0.010000
320<-644,0.010000
320<-287,0.010000
320<-198,0.010000
320<-531,0.010000
320<-338,0.010000
320<-616,0.010000
320<-310,0.010000
320<-342,0.010000
320<-141,0.010000
320<-264,0.010000
320<-788,0.010000
320<-214,0.010000
320<-346,0.010000
320<-570,0.010000
320<-423,0.010000
320<-629,0.010000
321<-41,0.010000
321<-364,0.010000
321<-334,0.010000
321<-528,0.010000
321<-686,0.010000
321<-351,0.010000
321<-1,0.010000
321<-684,0.010000
321<-576,0.010000
321<-733,0.010000
322<-652,0.010000
322<-640,0.010000
322<-572,0.010000
322<-494,0.010000
322<-707,0.010000
322<-146,0.010000
322<-210,0.010000
322<-123,0.010000
322<-163,0.010000
323<-15,0.010000
323<-777,0.010000
323<-414,0.010000
323<-132,0.010000
323<-72,0.010000
323<-320,0.010000
324<-484,0.010000
324<-542,0.010000
324<-445,0.010000
324<-452,0.010000
324<-310,0.010000
324<-206,0.010000
324<-418,0.010000
324<-201,0.010000
325<-564,0.010000
325<-168,0.010000
325<-709,0.010000
325<-32,0.010000
325<-555,0.010000
325<-549,0.010000
325<-358,0.010000
325<-528,0.010000
325<-736,0.010000
326<-22,0.010000
326<-443,0.010000
326<-369,0.010000
326<-414,0.010000
326<-301,0.010000
326<-11,0.010000
326<-407,0.010000
327<-689,0.010000
327<-32,0.010000
327<-360,0.010000
327<-162,0.010000
327<-418,0.010000
327<-336,0.010000
327<-115,0.010000
327<-381,0.010000
327<-394,0.010000
328<-37,0.010000
328<-46,0.010000
328<-376,0.010000
328<-160,0.010000
328<-523,0.010000
328<-656,0.010000
328<-791,0.010000
328<-774,0.010000
328<-111,0.010000
328<-379,0.010000
329<-634,0.010000
329<-287,0.010000
329<-394,0.010000
329<-605,0.010000
329<-131,0.010000
329<-183,0.010000
329<-314,0.010000
329<-559,0.010000
329<-408,0.010000
329<-16,0.010000
330<-686,0.010000
330<-604,0.010000
330<-469,0.010000
330<-279,0.010000
330<-624,0.010000
330<-711,0.010000
330<-145,0.010000
331<-83,0.010000
331<-210,0.010000
331<-124,0.010000
331<-142,0.010000
331<-34,0.010000
331<-685,0.010000
331<-422,0.010000
331<-563,0.010000
331<-229,0.010000
332<-535,0.010000
332<-449,0.010000
332<-193,0.010000
332<-374,0.010000
332<-768,0.010000
332<-327,0.010000
333<-718,0.010000
333<-94,0.010000
333<-496,0.010000
333<-19,0.010000
334<-402,0.010000
334<-207,0.010000
334<-616,0.010000
334<-305,0.010000
334<-631,0.010000
334<-329,0.010000
334<-567,0.010000
334<-104,0.010000
335<-399,0.010000
335<-300,0.010000
335<-119,0.010000
335<-214,0.010000
335<-313,0.010000
335<-265,0.010000
335<-562,0.010000
335<-139,0.010000
336<-319,0.010000
336<-685,0.010000
336<-658,0.010000
336<-684,0.010000
336<-386,0.010000
337<-400,0.010000
337<-44,0.010000
337<-136,0.010000
337<-632,0.010000
337<-67,0.010000
337<-613,0.010000
337<-308,0.010000
337<-432,0.010000
338<-415,0.010000
338<-303,0.010000
339<-342,0.010000
339<-610,0.010000
339<-686,0.010000
339<-590,0.010000
339<-796,0.010000
339<-753,0.010000
339<-225,0.010000
339<-651,0.010000
340<-234,0.010000
340<-171,0.010000
340<-54,0.010000
340<-166,0.010000
340<-180,0.010000
340<-683,0.010000
340<-429,0.010000
341<-367,0.010000
341<-546,0.010000
341<-574,0.010000
341<-441,0.010000
341<-317,0.010000
341<-175,0.010000
341<-176,0.010000
342<-407,0.010000
342<-255,0.010000
342<-760,0.010000
342<-226,0.010000
342<-647,0.010000
342<-266,0.010000
342<-190,0.010000
342<-112,0.010000
342<-152,0.010000
343<-118,0.010000
343<-100,0.010000
343<-68,0.010000
343<-94,0.010000
343<-315,0.010000
344<-110,0.010000
344<-711,0.010000
344<-117,0.010000
344<-190,0.010000
344<-296,0.010000
344<-669,0.010000
344<-79,0.010000
345<-24,0.010000
345<-333,0.010000
345<-395,0.010000
345<-66,0.010000
345<-1,0.010000
345<-275,0.010000
345<-677,0.010000
345<-502,0.010000
345<-753,0.010000
345<-787,0.010000
346<-354,0.010000
346<-399,0.010000
346<-314,0.010000
346<-16,0.010000
346<-394,0.010000
346<-83,0.010000
346<-741,0.010000
346<-672,0.010000
346<-641,0.010000
346<-587,0.010000
347<-180,0.010000
347<-129,0.010000
347<-64,0.010000
347<-452,0.010000
347<-538,0.010000
347<-189,0.010000
347<-140,0.010000
347<-302,0.010000
347<-251,0.010000
347<-604,0.010000
348<-74,0.010000
348<-569,0.010000
348<-360,0.010000
349<-678,0.010000
349<-244,0.010000
349<-319,0.010000
349<-581,0.010000
350<-760,0.010000
350<-558,0.010000
350<-769,0.010000
350<-538,0.010000
350<-644,0.010000
350<-278,0.010000
350<-166,0.010000
350<-269,0.010000
350<-208,0.010000
350<-734,0.010000
350<-547,0.010000
351<-30,0.010000
351<-171,0.010000
351<-658,0.010000
351<-265,0.010000
351<-397,0.010000
351<-485,0.010000
