adjacency list, w
218<-530,0.010000
218<-286,0.010000
218<-611,0.010000
218<-708,0.010000
218<-339,0.010000
218<-706,0.010000
218<-460,0.010000
218<-33,0.010000
218<-527,0.010000
218<-510,0.010000
218<-759,0.010000
218<-331,0.010000
218<-227,0.010000
218<-792,0.010000
218<-15,0.010000
218<-382,0.010000
218<-749,0.010000
218<-727,0.010000
218<-446,0.010000
218<-395,0.010000
218<-748,0.010000
218<-279,0.010000
218<-59,0.010000
218<-787,0.010000
218<-201,0.010000
218<-223,0.010000
218<-702,0.010000
218<-480,0.010000
219<-16,0.010000
219<-186,0.010000
219<-721,0.010000
219<-318,0.010000
219<-681,0.010000
219<-285,0.010000
219<-397,0.010000
219<-543,0.010000
219<-22,0.010000
219<-215,0.010000
219<-79,0.010000
219<-362,0.010000
219<-463,0.010000
219<-272,0.010000
219<-269,0.010000
219<-449,0.010000
219<-756,0.010000
219<-748,0.010000
219<-559,0.010000
219<-175,0.010000
219<-412,0.010000
219<-62,0.010000
219<-499,0.010000
219<-660,0.010000
219<-40,0.010000
219<-590,0.010000
219<-385,0.010000
219<-687,0.010000
219<-676,0.010000
219<-241,0.010000
219<-776,0.010000
219<-638,0.010000
219<-126,0.010000
219<-48,0.010000
219<-548,0.010000
219<-348,0.010000
219<-500,0.010000
219<-345,0.010000
219<-355,0.010000
219<-166,0.010000
219<-380,0.010000
219<-34,0.010000
219<-200,0.010000
219<-15,0.010000
219<-614,0.010000
219<-547,0.010000
219<-402,0.010000
219<-447,0.010000
219<-111,0.010000
219<-468,0.010000
219<-520,0.010000
219<-737,0.010000
219<-181,0.010000
219<-553,0.010000
219<-765,0.010000
219<-86,0.010000
219<-488,0.010000
219<-464,0.010000
219<-627,0.010000
219<-377,0.010000
219<-125,0.010000
219<-246,0.010000
219<-306,0.010000
219<-129,0.010000
219<-671,0.010000
219<-518,0.010000
219<-344,0.010000
219<-225,0.010000
219<-438,0.010000
219<-469,0.010000
219<-266,0.010000
219<-254,0.010000
219<-54,0.010000
219<-77,0.010000
219<-602,0.010000
219<-761,0.010000
219<-410,0.010000
219<-421,0.010000
219<-161,0.010000
219<-264,0.010000
219<-646,0.010000
219<-503,0.010000
219<-29,0.010000
219<-693,0.010000
219<-209,0.010000
219<-691,0.010000
219<-250,0.010000
219<-46,0.010000
219<-775,0.010000
219<-278,0.010000
219<-742,0.010000
219<-191,0.010000
219<-644,0.010000
219<-629,0.010000
219<-794,0.010000
219<-353,0.010000
219<-788,0.010000
219<-394,0.010000
219<-571,0.010000
219<-664,0.010000
219<-785,0.010000
219<-479,0.010000
219<-475,0.010000
219<-43,0.010000
219<-263,0.010000
219<-127,0.010000
219<-570,0.010000
219<-369,0.010000
219<-334,0.010000
219<-53,0.010000
219<-546,0.010000
219<-384,0.010000
219<-354,0.010000
219<-404,0.010000
219<-13,0.010000
219<-7,0.010000
219<-696,0.010000
219<-443,0.010000
219<-59,0.010000
219<-236,0.010000
219<-511,0.010000
219<-389,0.010000
219<-227,0.010000
219<-390,0.010000
219<-728,0.010000
219<-763,0.010000
219<-417,0.010000
219<-102,0.010000
219<-796,0.010000
219<-489,0.010000
219<-739,0.010000
219<-452,0.010000
219<-90,0.010000
219<-68,0.010000
219<-769,0.010000
219<-115,0.010000
219<-709,0.010000
219<-631,0.010000
219<-109,0.010000
219<-108,0.010000
219<-478,0.010000
219<-189,0.010000
219<-793,0.010000
219<-797,0.010000
219<-297,0.010000
219<-473,0.010000
219<-640,0.010000
219<-277,0.010000
219<-536,0.010000
220<-647,0.010000
220<-797,0.010000
220<-519,0.010000
220<-567,0.010000
220<-126,0.010000
220<-496,0.010000
220<-255,0.010000
220<-214,0.010000
220<-612,0.010000
220<-460,0.010000
220<-724,0.010000
220<-517,0.010000
220<-493,0.010000
220<-448,0.010000
220<-69,0.010000
220<-55,0.010000
220<-272,0.010000
220<-495,0.010000
220<-198,0.010000
220<-564,0.010000
220<-163,0.010000
220<-613,0.010000
220<-766,0.010000
220<-61,0.010000
220<-556,0.010000
220<-80,0.010000
220<-204,0.010000
220<-295,0.010000
220<-189,0.010000
220<-418,0.010000
220<-632,0.010000
220<-344,0.010000
220<-224,0.010000
220<-336,0.010000
220<-583,0.010000
220<-322,0.010000
220<-725,0.010000
220<-383,0.010000
220<-348,0.010000
220<-56,0.010000
220<-314,0.010000
220<-471,0.010000
220<-331,0.010000
220<-381,0.010000
220<-584,0.010000
220<-509,0.010000
220<-290,0.010000
220<-700,0.010000
220<-594,0.010000
220<-497,0.010000
220<-420,0.010000
220<-174,0.010000
220<-686,0.010000
220<-610,0.010000
220<-678,0.010000
220<-60,0.010000
220<-767,0.010000
220<-144,0.010000
220<-676,0.010000
220<-76,0.010000
220<-438,0.010000
220<-346,0.010000
220<-15,0.010000
220<-615,0.010000
220<-84,0.010000
220<-799,0.010000
220<-466,0.010000
220<-611,0.010000
220<-783,0.010000
220<-235,0.010000
220<-461,0.010000
220<-167,0.010000
220<-394,0.010000
220<-261,0.010000
220<-728,0.010000
220<-648,0.010000
220<-763,0.010000
220<-5,0.010000
220<-640,0.010000
220<-407,0.010000
220<-297,0.010000
220<-308,0.010000
220<-59,0.010000
220<-188,0.010000
220<-595,0.010000
220<-624,0.010000
220<-585,0.010000
220<-634,0.010000
220<-341,0.010000
220<-287,0.010000
220<-342,0.010000
220<-157,0.010000
220<-458,0.010000
220<-552,0.010000
220<-389,0.010000
220<-142,0.010000
220<-450,0.010000
220<-423,0.010000
220<-284,0.010000
220<-709,0.010000
220<-489,0.010000
220<-91,0.010000
220<-512,0.010000
220<-788,0.010000
220<-136,0.010000
220<-66,0.010000
220<-551,0.010000
220<-89,0.010000
220<-597,0.010000
220<-625,0.010000
220<-124,0.010000
220<-376,0.010000
220<-720,0.010000
220<-363,0.010000
220<-781,0.010000
220<-143,0.010000
220<-133,0.010000
220<-561,0.010000
220<-175,0.010000
220<-655,0.010000
220<-223,0.010000
220<-243,0.010000
220<-654,0.010000
220<-765,0.010000
220<-362,0.010000
220<-57,0.010000
220<-291,0.010000
220<-34,0.010000
220<-184,0.010000
220<-65,0.010000
220<-278,0.010000
220<-401,0.010000
220<-773,0.010000
220<-357,0.010000
220<-596,0.010000
220<-7,0.010000
220<-516,0.010000
220<-310,0.010000
220<-641,0.010000
220<-784,0.010000
220<-572,0.010000
220<-102,0.010000
220<-779,0.010000
220<-506,0.010000
220<-270,0.010000
220<-406,0.010000
220<-183,0.010000
220<-199,0.010000
220<-0,0.010000
220<-651,0.010000
220<-439,0.010000
220<-543,0.010000
220<-120,0.010000
220<-494,0.010000
220<-168,0.010000
220<-722,0.010000
220<-330,0.010000
220<-696,0.010000
220<-643,0.010000
220<-382,0.010000
220<-738,0.010000
220<-472,0.010000
220<-230,0.010000
220<-591,0.010000
220<-275,0.010000
220<-697,0.010000
221<-75,0.010000
221<-78,0.010000
221<-695,0.010000
221<-485,0.010000
221<-212,0.010000
221<-688,0.010000
221<-211,0.010000
221<-729,0.010000
221<-399,0.010000
221<-734,0.010000
221<-296,0.010000
221<-773,0.010000
221<-796,0.010000
221<-250,0.010000
221<-188,0.010000
221<-156,0.010000
221<-220,0.010000
221<-632,0.010000
221<-308,0.010000
221<-359,0.010000
221<-122,0.010000
221<-370,0.010000
221<-13,0.010000
221<-393,0.010000
221<-27,0.010000
221<-717,0.010000
221<-153,0.010000
221<-624,0.010000
221<-523,0.010000
221<-680,0.010000
221<-436,0.010000
221<-659,0.010000
221<-582,0.010000
221<-478,0.010000
221<-505,0.010000
221<-764,0.010000
221<-322,0.010000
221<-138,0.010000
221<-326,0.010000
221<-401,0.010000
221<-151,0.010000
221<-100,0.010000
221<-612,0.010000
221<-155,0.010000
221<-468,0.010000
221<-598,0.010000
221<-418,0.010000
221<-404,0.010000
221<-318,0.010000
221<-17,0.010000
221<-799,0.010000
221<-147,0.010000
221<-334,0.010000
221<-546,0.010000
221<-2,0.010000
221<-246,0.010000
221<-530,0.010000
221<-329,0.010000
221<-552,0.010000
221<-80,0.010000
221<-217,0.010000
221<-391,0.010000
221<-654,0.010000
221<-238,0.010000
221<-12,0.010000
221<-698,0.010000
221<-642,0.010000
221<-493,0.010000
221<-216,0.010000
221<-649,0.010000
221<-177,0.010000
221<-135,0.010000
221<-594,0.010000
221<-397,0.010000
221<-407,0.010000
221<-484,0.010000
221<-119,0.010000
221<-676,0.010000
221<-466,0.010000
221<-249,0.010000
221<-202,0.010000
221<-292,0.010000
221<-620,0.010000
221<-15,0.010000
221<-19,0.010000
221<-154,0.010000
221<-332,0.010000
221<-86,0.010000
221<-36,0.010000
221<-452,0.010000
221<-697,0.010000
221<-464,0.010000
221<-73,0.010000
221<-339,0.010000
221<-8,0.010000
221<-772,0.010000
221<-34,0.010000
221<-68,0.010000
221<-785,0.010000
221<-435,0.010000
221<-103,0.010000
221<-90,0.010000
221<-655,0.010000
221<-652,0.010000
221<-150,0.010000
221<-589,0.010000
221<-149,0.010000
221<-638,0.010000
221<-354,0.010000
221<-128,0.010000
221<-81,0.010000
221<-209,0.010000
221<-134,0.010000
221<-614,0.010000
221<-396,0.010000
221<-41,0.010000
221<-224,0.010000
221<-306,0.010000
221<-645,0.010000
221<-465,0.010000
221<-562,0.010000
221<-650,0.010000
221<-91,0.010000
221<-737,0.010000
221<-524,0.010000
221<-383,0.010000
221<-741,0.010000
221<-145,0.010000
221<-574,0.010000
221<-619,0.010000
221<-603,0.010000
221<-525,0.010000
221<-606,0.010000
221<-635,0.010000
221<-639,0.010000
221<-761,0.010000
221<-144,0.010000
221<-394,0.010000
221<-208,0.010000
221<-101,0.010000
221<-443,0.010000
221<-419,0.010000
221<-4,0.010000
221<-234,0.010000
222<-364,0.010000
222<-715,0.010000
222<-523,0.010000
222<-786,0.010000
222<-741,0.010000
222<-579,0.010000
222<-536,0.010000
222<-742,0.010000
222<-554,0.010000
222<-656,0.010000
222<-27,0.010000
222<-708,0.010000
222<-653,0.010000
222<-225,0.010000
222<-770,0.010000
222<-367,0.010000
222<-75,0.010000
222<-356,0.010000
222<-43,0.010000
222<-368,0.010000
222<-628,0.010000
222<-462,0.010000
222<-92,0.010000
222<-304,0.010000
222<-335,0.010000
222<-380,0.010000
222<-542,0.010000
222<-683,0.010000
222<-215,0.010000
222<-533,0.010000
222<-326,0.010000
222<-170,0.010000
222<-226,0.010000
222<-210,0.010000
222<-136,0.010000
222<-617,0.010000
222<-551,0.010000
222<-288,0.010000
222<-423,0.010000
222<-629,0.010000
222<-524,0.010000
222<-24,0.010000
222<-473,0.010000
222<-175,0.010000
222<-535,0.010000
222<-177,0.010000
222<-78,0.010000
222<-624,0.010000
222<-352,0.010000
222<-187,0.010000
222<-465,0.010000
222<-470,0.010000
222<-160,0.010000
222<-270,0.010000
222<-509,0.010000
222<-118,0.010000
222<-358,0.010000
222<-421,0.010000
222<-14,0.010000
222<-404,0.010000
222<-436,0.010000
222<-372,0.010000
222<-289,0.010000
222<-217,0.010000
222<-373,0.010000
222<-116,0.010000
222<-507,0.010000
222<-303,0.010000
222<-28,0.010000
222<-132,0.010000
222<-103,0.010000
222<-543,0.010000
222<-287,0.010000
222<-0,0.010000
222<-447,0.010000
222<-401,0.010000
222<-280,0.010000
222<-174,0.010000
222<-698,0.010000
222<-361,0.010000
222<-169,0.010000
222<-413,0.010000
222<-282,0.010000
222<-630,0.010000
222<-612,0.010000
222<-433,0.010000
222<-386,0.010000
222<-575,0.010000
222<-618,0.010000
222<-399,0.010000
222<-490,0.010000
222<-696,0.010000
222<-414,0.010000
222<-458,0.010000
222<-310,0.010000
222<-438,0.010000
222<-522,0.010000
222<-614,0.010000
222<-18,0.010000
222<-181,0.010000
222<-587,0.010000
222<-534,0.010000
222<-719,0.010000
222<-341,0.010000
222<-568,0.010000
222<-672,0.010000
222<-241,0.010000
222<-724,0.010000
222<-332,0.010000
222<-596,0.010000
222<-437,0.010000
222<-36,0.010000
222<-111,0.010000
222<-567,0.010000
222<-211,0.010000
222<-772,0.010000
222<-69,0.010000
222<-133,0.010000
222<-484,0.010000
222<-53,0.010000
222<-48,0.010000
222<-452,0.010000
222<-283,0.010000
222<-131,0.010000
222<-549,0.010000
222<-381,0.010000
222<-154,0.010000
222<-766,0.010000
222<-337,0.010000
222<-38,0.010000
222<-145,0.010000
222<-277,0.010000
222<-96,0.010000
222<-263,0.010000
222<-285,0.010000
222<-127,0.010000
222<-560,0.010000
222<-196,0.010000
222<-552,0.010000
222<-42,0.010000
222<-679,0.010000
222<-432,0.010000
222<-123,0.010000
222<-529,0.010000
223<-103,0.010000
223<-666,0.010000
223<-692,0.010000
223<-496,0.010000
223<-320,0.010000
223<-551,0.010000
223<-690,0.010000
223<-750,0.010000
223<-10,0.010000
223<-790,0.010000
223<-76,0.010000
223<-537,0.010000
223<-210,0.010000
223<-420,0.010000
223<-476,0.010000
223<-20,0.010000
223<-243,0.010000
223<-552,0.010000
223<-284,0.010000
223<-318,0.010000
223<-416,0.010000
223<-748,0.010000
223<-347,0.010000
223<-649,0.010000
223<-492,0.010000
223<-370,0.010000
223<-503,0.010000
223<-619,0.010000
223<-224,0.010000
223<-237,0.010000
223<-373,0.010000
223<-59,0.010000
223<-747,0.010000
223<-780,0.010000
223<-382,0.010000
223<-340,0.010000
223<-352,0.010000
223<-336,0.010000
223<-36,0.010000
223<-322,0.010000
223<-218,0.010000
223<-307,0.010000
223<-256,0.010000
223<-185,0.010000
223<-150,0.010000
223<-207,0.010000
223<-724,0.010000
223<-543,0.010000
223<-540,0.010000
223<-101,0.010000
223<-742,0.010000
223<-524,0.010000
223<-583,0.010000
223<-282,0.010000
223<-522,0.010000
223<-449,0.010000
223<-310,0.010000
223<-324,0.010000
223<-617,0.010000
223<-205,0.010000
223<-48,0.010000
223<-99,0.010000
223<-264,0.010000
223<-70,0.010000
223<-614,0.010000
223<-356,0.010000
223<-1,0.010000
223<-567,0.010000
223<-190,0.010000
223<-570,0.010000
223<-250,0.010000
223<-523,0.010000
223<-87,0.010000
223<-520,0.010000
223<-618,0.010000
223<-450,0.010000
223<-471,0.010000
223<-766,0.010000
223<-145,0.010000
223<-418,0.010000
223<-43,0.010000
223<-590,0.010000
223<-52,0.010000
223<-462,0.010000
223<-158,0.010000
223<-412,0.010000
223<-477,0.010000
223<-725,0.010000
223<-217,0.010000
223<-81,0.010000
223<-117,0.010000
223<-16,0.010000
223<-226,0.010000
223<-400,0.010000
223<-55,0.010000
223<-456,0.010000
223<-133,0.010000
223<-45,0.010000
223<-244,0.010000
223<-757,0.010000
223<-675,0.010000
223<-141,0.010000
223<-216,0.010000
223<-535,0.010000
223<-39,0.010000
223<-86,0.010000
223<-46,0.010000
223<-303,0.010000
223<-602,0.010000
223<-384,0.010000
223<-273,0.010000
223<-288,0.010000
223<-770,0.010000
223<-601,0.010000
223<-132,0.010000
223<-157,0.010000
223<-795,0.010000
223<-458,0.010000
223<-407,0.010000
223<-179,0.010000
223<-302,0.010000
223<-541,0.010000
223<-646,0.010000
223<-398,0.010000
223<-746,0.010000
223<-188,0.010000
223<-201,0.010000
223<-300,0.010000
223<-689,0.010000
223<-435,0.010000
223<-198,0.010000
223<-684,0.010000
223<-763,0.010000
223<-521,0.010000
223<-633,0.010000
223<-446,0.010000
223<-518,0.010000
223<-111,0.010000
223<-699,0.010000
223<-595,0.010000
224<-292,0.010000
224<-158,0.010000
224<-376,0.010000
224<-502,0.010000
224<-92,0.010000
224<-326,0.010000
224<-416,0.010000
224<-508,0.010000
224<-302,0.010000
224<-138,0.010000
224<-311,0.010000
224<-476,0.010000
224<-796,0.010000
224<-15,0.010000
224<-775,0.010000
224<-29,0.010000
224<-498,0.010000
224<-56,0.010000
224<-628,0.010000
224<-270,0.010000
224<-334,0.010000
224<-411,0.010000
224<-71,0.010000
224<-51,0.010000
224<-264,0.010000
224<-252,0.010000
224<-139,0.010000
224<-672,0.010000
224<-37,0.010000
224<-386,0.010000
224<-704,0.010000
224<-169,0.010000
224<-221,0.010000
224<-277,0.010000
224<-370,0.010000
224<-378,0.010000
224<-788,0.010000
224<-32,0.010000
224<-52,0.010000
224<-31,0.010000
224<-751,0.010000
224<-256,0.010000
224<-798,0.010000
224<-208,0.010000
224<-493,0.010000
224<-8,0.010000
224<-369,0.010000
224<-179,0.010000
224<-567,0.010000
224<-241,0.010000
224<-352,0.010000
224<-616,0.010000
224<-577,0.010000
224<-290,0.010000
224<-205,0.010000
224<-669,0.010000
224<-34,0.010000
224<-355,0.010000
224<-472,0.010000
224<-544,0.010000
224<-629,0.010000
224<-458,0.010000
224<-720,0.010000
224<-13,0.010000
224<-203,0.010000
224<-136,0.010000
224<-680,0.010000
224<-457,0.010000
224<-614,0.010000
224<-437,0.010000
224<-354,0.010000
224<-130,0.010000
224<-653,0.010000
224<-794,0.010000
224<-28,0.010000
224<-556,0.010000
224<-627,0.010000
224<-587,0.010000
224<-338,0.010000
224<-667,0.010000
224<-637,0.010000
224<-634,0.010000
224<-81,0.010000
224<-799,0.010000
224<-442,0.010000
224<-500,0.010000
224<-471,0.010000
224<-649,0.010000
224<-703,0.010000
224<-689,0.010000
224<-639,0.010000
224<-744,0.010000
224<-550,0.010000
224<-261,0.010000
224<-431,0.010000
224<-102,0.010000
224<-464,0.010000
224<-157,0.010000
224<-123,0.010000
224<-396,0.010000
224<-623,0.010000
224<-446,0.010000
224<-445,0.010000
224<-62,0.010000
224<-433,0.010000
224<-19,0.010000
224<-776,0.010000
224<-363,0.010000
224<-452,0.010000
224<-443,0.010000
224<-257,0.010000
224<-694,0.010000
224<-642,0.010000
224<-212,0.010000
224<-337,0.010000
224<-371,0.010000
224<-214,0.010000
224<-566,0.010000
224<-795,0.010000
224<-192,0.010000
224<-368,0.010000
224<-793,0.010000
224<-677,0.010000
224<-65,0.010000
224<-74,0.010000
224<-284,0.010000
224<-390,0.010000
224<-724,0.010000
224<-313,0.010000
224<-216,0.010000
224<-673,0.010000
224<-274,0.010000
224<-456,0.010000
224<-681,0.010000
224<-678,0.010000
224<-591,0.010000
224<-346,0.010000
224<-135,0.010000
224<-555,0.010000
224<-269,0.010000
224<-638,0.010000
224<-308,0.010000
224<-426,0.010000
224<-121,0.010000
224<-323,0.010000
224<-626,0.010000
224<-117,0.010000
224<-248,0.010000
224<-118,0.010000
224<-201,0.010000
224<-133,0.010000
224<-770,0.010000
224<-742,0.010000
224<-395,0.010000
224<-213,0.010000
224<-318,0.010000
224<-404,0.010000
225<-315,0.010000
225<-663,0.010000
225<-54,0.010000
225<-604,0.010000
225<-757,0.010000
225<-308,0.010000
225<-448,0.010000
225<-699,0.010000
225<-16,0.010000
225<-407,0.010000
225<-58,0.010000
225<-485,0.010000
225<-640,0.010000
225<-550,0.010000
225<-97,0.010000
225<-613,0.010000
225<-797,0.010000
225<-51,0.010000
225<-95,0.010000
225<-37,0.010000
225<-23,0.010000
225<-77,0.010000
225<-609,0.010000
225<-108,0.010000
225<-13,0.010000
225<-724,0.010000
225<-180,0.010000
225<-786,0.010000
225<-627,0.010000
225<-297,0.010000
225<-729,0.010000
225<-338,0.010000
225<-591,0.010000
225<-344,0.010000
225<-11,0.010000
225<-9,0.010000
225<-50,0.010000
225<-649,0.010000
225<-10,0.010000
225<-718,0.010000
225<-611,0.010000
225<-791,0.010000
225<-630,0.010000
225<-205,0.010000
225<-185,0.010000
225<-498,0.010000
225<-147,0.010000
225<-456,0.010000
225<-220,0.010000
225<-360,0.010000
225<-666,0.010000
225<-163,0.010000
225<-651,0.010000
225<-639,0.010000
225<-781,0.010000
225<-594,0.010000
225<-395,0.010000
225<-770,0.010000
225<-582,0.010000
225<-340,0.010000
225<-263,0.010000
225<-274,0.010000
225<-541,0.010000
225<-424,0.010000
225<-224,0.010000
225<-241,0.010000
225<-775,0.010000
225<-522,0.010000
225<-542,0.010000
225<-362,0.010000
225<-75,0.010000
225<-676,0.010000
225<-221,0.010000
225<-764,0.010000
225<-26,0.010000
225<-328,0.010000
225<-289,0.010000
225<-551,0.010000
225<-587,0.010000
225<-677,0.010000
225<-131,0.010000
225<-264,0.010000
225<-650,0.010000
225<-610,0.010000
225<-512,0.010000
225<-754,0.010000
225<-336,0.010000
225<-573,0.010000
225<-334,0.010000
225<-164,0.010000
225<-140,0.010000
225<-596,0.010000
225<-571,0.010000
225<-245,0.010000
225<-388,0.010000
225<-267,0.010000
225<-396,0.010000
225<-410,0.010000
225<-746,0.010000
225<-581,0.010000
225<-192,0.010000
225<-672,0.010000
225<-104,0.010000
225<-133,0.010000
225<-562,0.010000
225<-736,0.010000
225<-321,0.010000
225<-3,0.010000
225<-646,0.010000
225<-136,0.010000
225<-432,0.010000
225<-345,0.010000
225<-468,0.010000
225<-254,0.010000
225<-301,0.010000
225<-457,0.010000
225<-413,0.010000
225<-772,0.010000
225<-161,0.010000
225<-569,0.010000
225<-493,0.010000
225<-435,0.010000
225<-590,0.010000
225<-517,0.010000
225<-112,0.010000
225<-134,0.010000
225<-380,0.010000
225<-653,0.010000
225<-214,0.010000
225<-733,0.010000
225<-580,0.010000
225<-739,0.010000
225<-235,0.010000
225<-763,0.010000
225<-120,0.010000
225<-470,0.010000
225<-242,0.010000
225<-508,0.010000
225<-415,0.010000
225<-273,0.010000
225<-691,0.010000
225<-418,0.010000
225<-222,0.010000
225<-279,0.010000
225<-174,0.010000
225<-460,0.010000
225<-464,0.010000
225<-592,0.010000
225<-707,0.010000
225<-191,0.010000
225<-84,0.010000
225<-593,0.010000
226<-84,0.010000
226<-778,0.010000
226<-756,0.010000
226<-607,0.010000
226<-532,0.010000
226<-713,0.010000
226<-77,0.010000
226<-554,0.010000
226<-699,0.010000
226<-643,0.010000
226<-37,0.010000
226<-45,0.010000
226<-239,0.010000
226<-354,0.010000
226<-409,0.010000
226<-708,0.010000
226<-132,0.010000
226<-105,0.010000
226<-171,0.010000
226<-691,0.010000
226<-764,0.010000
226<-12,0.010000
226<-718,0.010000
226<-683,0.010000
226<-549,0.010000
226<-396,0.010000
226<-383,0.010000
226<-196,0.010000
226<-465,0.010000
226<-547,0.010000
226<-417,0.010000
226<-600,0.010000
226<-298,0.010000
226<-634,0.010000
226<-504,0.010000
226<-241,0.010000
226<-348,0.010000
226<-648,0.010000
226<-382,0.010000
226<-153,0.010000
226<-701,0.010000
226<-178,0.010000
226<-189,0.010000
226<-576,0.010000
226<-252,0.010000
226<-441,0.010000
226<-415,0.010000
226<-620,0.010000
226<-758,0.010000
226<-242,0.010000
226<-261,0.010000
226<-78,0.010000
226<-619,0.010000
226<-90,0.010000
226<-315,0.010000
226<-663,0.010000
226<-375,0.010000
226<-781,0.010000
226<-85,0.010000
226<-456,0.010000
226<-395,0.010000
226<-665,0.010000
226<-744,0.010000
226<-557,0.010000
226<-710,0.010000
226<-387,0.010000
226<-425,0.010000
226<-220,0.010000
226<-787,0.010000
226<-210,0.010000
226<-29,0.010000
226<-231,0.010000
226<-610,0.010000
226<-581,0.010000
226<-730,0.010000
226<-475,0.010000
226<-217,0.010000
226<-312,0.010000
226<-125,0.010000
226<-162,0.010000
226<-653,0.010000
226<-563,0.010000
226<-236,0.010000
226<-203,0.010000
226<-145,0.010000
226<-180,0.010000
226<-378,0.010000
226<-453,0.010000
226<-30,0.010000
226<-58,0.010000
226<-727,0.010000
226<-345,0.010000
226<-142,0.010000
226<-117,0.010000
226<-289,0.010000
226<-122,0.010000
226<-469,0.010000
226<-443,0.010000
226<-215,0.010000
226<-91,0.010000
226<-597,0.010000
226<-321,0.010000
226<-247,0.010000
226<-135,0.010000
226<-540,0.010000
226<-651,0.010000
226<-702,0.010000
226<-524,0.010000
226<-513,0.010000
226<-450,0.010000
226<-218,0.010000
226<-501,0.010000
226<-318,0.010000
226<-167,0.010000
226<-401,0.010000
226<-747,0.010000
226<-63,0.010000
226<-15,0.010000
226<-389,0.010000
226<-185,0.010000
226<-198,0.010000
226<-161,0.010000
226<-591,0.010000
226<-192,0.010000
226<-197,0.010000
226<-533,0.010000
226<-400,0.010000
226<-346,0.010000
226<-371,0.010000
226<-658,0.010000
226<-407,0.010000
226<-213,0.010000
226<-320,0.010000
226<-106,0.010000
226<-286,0.010000
226<-228,0.010000
226<-768,0.010000
226<-267,0.010000
226<-284,0.010000
226<-618,0.010000
226<-335,0.010000
226<-477,0.010000
226<-427,0.010000
226<-366,0.010000
226<-424,0.010000
226<-606,0.010000
226<-791,0.010000
226<-349,0.010000
226<-452,0.010000
226<-20,0.010000
226<-447,0.010000
226<-520,0.010000
226<-446,0.010000
226<-364,0.010000
226<-601,0.010000
226<-98,0.010000
226<-194,0.010000
226<-731,0.010000
226<-587,0.010000
226<-271,0.010000
226<-201,0.010000
226<-625,0.010000
227<-682,0.010000
227<-681,0.010000
227<-501,0.010000
227<-15,0.010000
227<-436,0.010000
227<-63,0.010000
227<-782,0.010000
227<-49,0.010000
227<-130,0.010000
227<-538,0.010000
227<-754,0.010000
227<-492,0.010000
227<-617,0.010000
227<-219,0.010000
227<-257,0.010000
227<-154,0.010000
227<-172,0.010000
227<-415,0.010000
227<-82,0.010000
227<-615,0.010000
227<-179,0.010000
227<-473,0.010000
227<-136,0.010000
227<-33,0.010000
227<-370,0.010000
227<-223,0.010000
227<-217,0.010000
227<-37,0.010000
227<-523,0.010000
227<-203,0.010000
227<-570,0.010000
227<-328,0.010000
227<-163,0.010000
227<-10,0.010000
227<-605,0.010000
227<-125,0.010000
227<-75,0.010000
227<-174,0.010000
227<-756,0.010000
227<-793,0.010000
227<-102,0.010000
227<-176,0.010000
227<-500,0.010000
227<-659,0.010000
227<-577,0.010000
227<-320,0.010000
227<-490,0.010000
227<-405,0.010000
227<-182,0.010000
227<-471,0.010000
227<-146,0.010000
227<-194,0.010000
227<-704,0.010000
227<-687,0.010000
227<-644,0.010000
227<-283,0.010000
227<-268,0.010000
227<-363,0.010000
227<-356,0.010000
227<-343,0.010000
227<-3,0.010000
227<-692,0.010000
227<-709,0.010000
227<-631,0.010000
227<-498,0.010000
227<-760,0.010000
227<-552,0.010000
227<-736,0.010000
227<-271,0.010000
227<-50,0.010000
227<-740,0.010000
227<-419,0.010000
227<-706,0.010000
227<-54,0.010000
227<-438,0.010000
227<-664,0.010000
227<-238,0.010000
227<-449,0.010000
227<-99,0.010000
227<-213,0.010000
227<-339,0.010000
227<-739,0.010000
227<-429,0.010000
227<-112,0.010000
227<-198,0.010000
227<-612,0.010000
227<-423,0.010000
227<-86,0.010000
227<-427,0.010000
227<-698,0.010000
227<-111,0.010000
227<-128,0.010000
227<-714,0.010000
227<-594,0.010000
227<-430,0.010000
227<-410,0.010000
227<-48,0.010000
227<-351,0.010000
227<-587,0.010000
227<-511,0.010000
227<-426,0.010000
227<-225,0.010000
227<-222,0.010000
227<-239,0.010000
227<-392,0.010000
227<-349,0.010000
227<-489,0.010000
227<-247,0.010000
227<-462,0.010000
227<-56,0.010000
227<-447,0.010000
227<-153,0.010000
227<-260,0.010000
227<-94,0.010000
227<-441,0.010000
227<-789,0.010000
227<-530,0.010000
227<-442,0.010000
227<-524,0.010000
227<-765,0.010000
227<-702,0.010000
227<-710,0.010000
227<-36,0.010000
227<-794,0.010000
227<-641,0.010000
227<-317,0.010000
227<-177,0.010000
227<-768,0.010000
227<-200,0.010000
227<-542,0.010000
227<-734,0.010000
227<-730,0.010000
227<-234,0.010000
227<-189,0.010000
227<-655,0.010000
227<-721,0.010000
227<-585,0.010000
227<-103,0.010000
227<-600,0.010000
227<-287,0.010000
227<-8,0.010000
227<-290,0.010000
227<-750,0.010000
227<-233,0.010000
227<-630,0.010000
227<-123,0.010000
227<-741,0.010000
227<-521,0.010000
227<-579,0.010000
227<-515,0.010000
227<-621,0.010000
227<-733,0.010000
227<-84,0.010000
227<-785,0.010000
227<-318,0.010000
228<-587,0.010000
228<-50,0.010000
