adjacency list, w
89<-957,0.100000
89<-953,0.100000
89<-810,0.100000
89<-964,0.100000
89<-873,0.100000
89<-807,0.100000
89<-980,0.100000
89<-855,0.100000
89<-906,0.100000
89<-871,0.100000
89<-887,0.100000
89<-831,0.100000
89<-933,0.100000
89<-925,0.100000
89<-978,0.100000
89<-992,0.100000
89<-981,0.100000
89<-977,0.100000
89<-821,0.100000
89<-943,0.100000
89<-860,0.100000
89<-891,0.100000
89<-959,0.100000
89<-928,0.100000
89<-888,0.100000
89<-813,0.100000
89<-947,0.100000
89<-820,0.100000
89<-963,0.100000
89<-993,0.100000
89<-930,0.100000
89<-913,0.100000
89<-823,0.100000
89<-904,0.100000
89<-989,0.100000
89<-892,0.100000
89<-842,0.100000
89<-986,0.100000
89<-843,0.100000
89<-818,0.100000
89<-958,0.100000
89<-923,0.100000
89<-948,0.100000
89<-814,0.100000
89<-852,0.100000
89<-824,0.100000
89<-869,0.100000
89<-819,0.100000
89<-985,0.100000
89<-949,0.100000
89<-879,0.100000
89<-967,0.100000
89<-867,0.100000
89<-862,0.100000
89<-935,0.100000
89<-975,0.100000
89<-955,0.100000
89<-825,0.100000
89<-816,0.100000
89<-896,0.100000
89<-952,0.100000
89<-970,0.100000
89<-857,0.100000
89<-917,0.100000
89<-909,0.100000
89<-988,0.100000
89<-982,0.100000
89<-914,0.100000
89<-962,0.100000
89<-838,0.100000
89<-830,0.100000
89<-858,0.100000
89<-893,0.100000
89<-911,0.100000
89<-805,0.100000
89<-886,0.100000
89<-812,0.100000
89<-940,0.100000
89<-803,0.100000
89<-894,0.100000
89<-833,0.100000
89<-815,0.100000
89<-939,0.100000
89<-990,0.100000
89<-969,0.100000
89<-853,0.100000
89<-844,0.100000
89<-995,0.100000
89<-868,0.100000
89<-941,0.100000
89<-902,0.100000
89<-979,0.100000
89<-872,0.100000
89<-808,0.100000
89<-912,0.100000
89<-859,0.100000
90<-894,0.100000
90<-865,0.100000
90<-844,0.100000
90<-984,0.100000
90<-830,0.100000
90<-990,0.100000
90<-937,0.100000
90<-851,0.100000
90<-829,0.100000
90<-819,0.100000
90<-838,0.100000
90<-977,0.100000
90<-810,0.100000
90<-941,0.100000
90<-852,0.100000
90<-903,0.100000
90<-808,0.100000
90<-847,0.100000
90<-811,0.100000
90<-983,0.100000
90<-814,0.100000
90<-915,0.100000
90<-883,0.100000
90<-836,0.100000
90<-879,0.100000
90<-849,0.100000
90<-862,0.100000
90<-902,0.100000
90<-999,0.100000
90<-974,0.100000
90<-821,0.100000
90<-880,0.100000
90<-807,0.100000
90<-873,0.100000
90<-982,0.100000
90<-938,0.100000
90<-918,0.100000
90<-904,0.100000
90<-816,0.100000
90<-981,0.100000
90<-882,0.100000
90<-997,0.100000
90<-995,0.100000
90<-897,0.100000
90<-893,0.100000
90<-930,0.100000
90<-885,0.100000
90<-922,0.100000
90<-954,0.100000
90<-898,0.100000
90<-923,0.100000
90<-917,0.100000
90<-887,0.100000
90<-942,0.100000
90<-943,0.100000
90<-857,0.100000
90<-824,0.100000
90<-900,0.100000
90<-986,0.100000
90<-927,0.100000
90<-876,0.100000
90<-925,0.100000
90<-993,0.100000
90<-860,0.100000
90<-964,0.100000
90<-835,0.100000
90<-908,0.100000
90<-948,0.100000
90<-966,0.100000
90<-944,0.100000
90<-994,0.100000
90<-891,0.100000
90<-909,0.100000
90<-928,0.100000
90<-856,0.100000
90<-817,0.100000
90<-867,0.100000
90<-839,0.100000
90<-837,0.100000
90<-975,0.100000
90<-888,0.100000
90<-892,0.100000
90<-826,0.100000
90<-919,0.100000
90<-895,0.100000
90<-926,0.100000
90<-912,0.100000
90<-953,0.100000
90<-827,0.100000
90<-878,0.100000
90<-843,0.100000
90<-961,0.100000
90<-890,0.100000
90<-801,0.100000
90<-905,0.100000
90<-962,0.100000
90<-914,0.100000
90<-955,0.100000
90<-959,0.100000
90<-875,0.100000
90<-934,0.100000
90<-825,0.100000
90<-940,0.100000
90<-806,0.100000
90<-800,0.100000
90<-946,0.100000
90<-896,0.100000
90<-969,0.100000
90<-976,0.100000
90<-858,0.100000
90<-958,0.100000
90<-979,0.100000
90<-957,0.100000
90<-815,0.100000
90<-929,0.100000
90<-881,0.100000
90<-840,0.100000
90<-822,0.100000
90<-972,0.100000
90<-951,0.100000
90<-921,0.100000
90<-884,0.100000
90<-932,0.100000
90<-992,0.100000
90<-920,0.100000
90<-871,0.100000
90<-996,0.100000
90<-833,0.100000
90<-906,0.100000
90<-985,0.100000
90<-802,0.100000
90<-901,0.100000
90<-874,0.100000
90<-863,0.100000
90<-855,0.100000
90<-859,0.100000
90<-910,0.100000
90<-869,0.100000
90<-804,0.100000
90<-845,0.100000
90<-813,0.100000
90<-998,0.100000
90<-945,0.100000
90<-877,0.100000
90<-812,0.100000
90<-913,0.100000
90<-907,0.100000
90<-803,0.100000
90<-967,0.100000
90<-988,0.100000
90<-911,0.100000
90<-832,0.100000
90<-968,0.100000
90<-987,0.100000
90<-823,0.100000
90<-973,0.100000
90<-820,0.100000
90<-935,0.100000
90<-933,0.100000
90<-870,0.100000
90<-861,0.100000
90<-949,0.100000
90<-960,0.100000
90<-828,0.100000
90<-965,0.100000
90<-991,0.100000
90<-970,0.100000
90<-805,0.100000
90<-936,0.100000
90<-916,0.100000
91<-883,0.100000
91<-874,0.100000
91<-881,0.100000
91<-875,0.100000
91<-955,0.100000
91<-990,0.100000
91<-945,0.100000
91<-848,0.100000
91<-860,0.100000
91<-820,0.100000
91<-851,0.100000
91<-996,0.100000
91<-951,0.100000
91<-844,0.100000
91<-956,0.100000
91<-907,0.100000
91<-932,0.100000
91<-879,0.100000
91<-849,0.100000
91<-901,0.100000
91<-837,0.100000
91<-900,0.100000
91<-835,0.100000
91<-997,0.100000
91<-967,0.100000
91<-983,0.100000
91<-986,0.100000
91<-927,0.100000
91<-979,0.100000
91<-802,0.100000
91<-807,0.100000
91<-904,0.100000
91<-922,0.100000
91<-969,0.100000
91<-898,0.100000
91<-810,0.100000
91<-939,0.100000
91<-974,0.100000
91<-813,0.100000
91<-980,0.100000
91<-925,0.100000
91<-859,0.100000
91<-864,0.100000
91<-818,0.100000
91<-910,0.100000
91<-928,0.100000
91<-920,0.100000
91<-870,0.100000
91<-966,0.100000
91<-855,0.100000
91<-872,0.100000
91<-863,0.100000
91<-865,0.100000
91<-960,0.100000
91<-877,0.100000
91<-914,0.100000
91<-838,0.100000
91<-976,0.100000
91<-831,0.100000
91<-889,0.100000
91<-878,0.100000
91<-827,0.100000
91<-826,0.100000
91<-852,0.100000
91<-992,0.100000
91<-923,0.100000
91<-847,0.100000
91<-842,0.100000
91<-885,0.100000
91<-809,0.100000
91<-805,0.100000
91<-954,0.100000
91<-984,0.100000
91<-862,0.100000
91<-866,0.100000
91<-943,0.100000
91<-867,0.100000
91<-832,0.100000
91<-812,0.100000
91<-912,0.100000
91<-950,0.100000
91<-814,0.100000
91<-915,0.100000
91<-944,0.100000
91<-893,0.100000
91<-894,0.100000
91<-823,0.100000
91<-811,0.100000
91<-825,0.100000
91<-972,0.100000
91<-978,0.100000
91<-917,0.100000
91<-908,0.100000
91<-999,0.100000
91<-940,0.100000
91<-804,0.100000
91<-991,0.100000
91<-953,0.100000
91<-821,0.100000
91<-858,0.100000
91<-834,0.100000
91<-947,0.100000
91<-871,0.100000
91<-916,0.100000
91<-897,0.100000
91<-959,0.100000
91<-891,0.100000
91<-896,0.100000
91<-869,0.100000
91<-857,0.100000
91<-938,0.100000
91<-933,0.100000
91<-882,0.100000
91<-853,0.100000
91<-903,0.100000
91<-843,0.100000
91<-822,0.100000
91<-829,0.100000
91<-801,0.100000
91<-846,0.100000
91<-975,0.100000
91<-946,0.100000
91<-833,0.100000
91<-886,0.100000
91<-806,0.100000
91<-816,0.100000
91<-902,0.100000
91<-998,0.100000
91<-895,0.100000
91<-935,0.100000
91<-929,0.100000
91<-905,0.100000
91<-861,0.100000
91<-963,0.100000
91<-911,0.100000
91<-937,0.100000
91<-887,0.100000
91<-824,0.100000
91<-982,0.100000
91<-988,0.100000
91<-876,0.100000
91<-985,0.100000
91<-888,0.100000
91<-906,0.100000
91<-964,0.100000
91<-856,0.100000
91<-930,0.100000
91<-952,0.100000
91<-819,0.100000
91<-970,0.100000
91<-987,0.100000
91<-854,0.100000
91<-981,0.100000
91<-839,0.100000
91<-817,0.100000
91<-921,0.100000
91<-926,0.100000
91<-892,0.100000
91<-890,0.100000
91<-841,0.100000
91<-924,0.100000
91<-941,0.100000
92<-904,0.100000
92<-846,0.100000
92<-921,0.100000
92<-981,0.100000
92<-879,0.100000
92<-854,0.100000
92<-859,0.100000
92<-914,0.100000
92<-899,0.100000
92<-982,0.100000
92<-977,0.100000
92<-815,0.100000
92<-833,0.100000
92<-975,0.100000
92<-978,0.100000
92<-892,0.100000
92<-808,0.100000
92<-933,0.100000
92<-857,0.100000
92<-979,0.100000
92<-998,0.100000
92<-804,0.100000
92<-816,0.100000
92<-976,0.100000
92<-924,0.100000
92<-985,0.100000
92<-818,0.100000
92<-963,0.100000
92<-971,0.100000
92<-847,0.100000
92<-983,0.100000
92<-992,0.100000
92<-964,0.100000
92<-930,0.100000
92<-962,0.100000
92<-894,0.100000
92<-806,0.100000
92<-935,0.100000
92<-918,0.100000
92<-855,0.100000
92<-882,0.100000
92<-822,0.100000
92<-993,0.100000
92<-951,0.100000
92<-952,0.100000
92<-823,0.100000
92<-825,0.100000
92<-895,0.100000
92<-988,0.100000
92<-837,0.100000
92<-950,0.100000
92<-980,0.100000
92<-874,0.100000
92<-830,0.100000
92<-840,0.100000
92<-943,0.100000
92<-811,0.100000
92<-957,0.100000
92<-858,0.100000
92<-987,0.100000
92<-896,0.100000
92<-809,0.100000
92<-877,0.100000
92<-827,0.100000
92<-990,0.100000
92<-934,0.100000
92<-906,0.100000
92<-898,0.100000
92<-805,0.100000
92<-876,0.100000
92<-865,0.100000
92<-880,0.100000
92<-927,0.100000
92<-984,0.100000
92<-932,0.100000
92<-966,0.100000
92<-922,0.100000
92<-999,0.100000
92<-887,0.100000
92<-889,0.100000
92<-838,0.100000
92<-824,0.100000
92<-800,0.100000
92<-948,0.100000
92<-853,0.100000
92<-866,0.100000
92<-929,0.100000
92<-839,0.100000
92<-878,0.100000
92<-841,0.100000
92<-919,0.100000
92<-817,0.100000
92<-801,0.100000
92<-944,0.100000
92<-926,0.100000
92<-867,0.100000
92<-942,0.100000
92<-905,0.100000
92<-908,0.100000
92<-802,0.100000
92<-969,0.100000
92<-832,0.100000
92<-891,0.100000
92<-991,0.100000
92<-860,0.100000
92<-936,0.100000
92<-843,0.100000
92<-863,0.100000
92<-881,0.100000
92<-937,0.100000
92<-925,0.100000
92<-849,0.100000
92<-974,0.100000
92<-813,0.100000
92<-909,0.100000
92<-989,0.100000
92<-834,0.100000
92<-917,0.100000
92<-828,0.100000
92<-835,0.100000
92<-844,0.100000
92<-945,0.100000
92<-851,0.100000
92<-995,0.100000
92<-958,0.100000
92<-994,0.100000
92<-923,0.100000
92<-967,0.100000
92<-897,0.100000
92<-916,0.100000
92<-852,0.100000
92<-850,0.100000
92<-955,0.100000
92<-915,0.100000
92<-821,0.100000
92<-869,0.100000
92<-875,0.100000
92<-901,0.100000
92<-997,0.100000
92<-873,0.100000
92<-856,0.100000
92<-968,0.100000
92<-959,0.100000
92<-965,0.100000
92<-861,0.100000
92<-819,0.100000
92<-900,0.100000
92<-902,0.100000
92<-996,0.100000
92<-910,0.100000
92<-884,0.100000
92<-973,0.100000
92<-807,0.100000
92<-862,0.100000
92<-848,0.100000
92<-912,0.100000
93<-832,0.100000
93<-978,0.100000
93<-812,0.100000
93<-852,0.100000
93<-957,0.100000
93<-982,0.100000
93<-943,0.100000
93<-998,0.100000
93<-909,0.100000
93<-848,0.100000
93<-999,0.100000
93<-936,0.100000
93<-879,0.100000
93<-985,0.100000
93<-889,0.100000
93<-959,0.100000
93<-857,0.100000
93<-865,0.100000
93<-983,0.100000
93<-840,0.100000
93<-956,0.100000
93<-995,0.100000
93<-814,0.100000
93<-870,0.100000
93<-997,0.100000
93<-992,0.100000
93<-895,0.100000
93<-828,0.100000
93<-952,0.100000
93<-921,0.100000
93<-882,0.100000
93<-975,0.100000
93<-806,0.100000
93<-847,0.100000
93<-877,0.100000
93<-902,0.100000
93<-813,0.100000
93<-923,0.100000
93<-835,0.100000
93<-927,0.100000
93<-836,0.100000
93<-932,0.100000
93<-851,0.100000
93<-858,0.100000
93<-868,0.100000
93<-837,0.100000
93<-965,0.100000
93<-991,0.100000
93<-951,0.100000
93<-929,0.100000
93<-989,0.100000
93<-900,0.100000
93<-830,0.100000
93<-931,0.100000
93<-890,0.100000
93<-937,0.100000
93<-878,0.100000
93<-816,0.100000
93<-803,0.100000
93<-842,0.100000
93<-967,0.100000
93<-884,0.100000
93<-891,0.100000
93<-839,0.100000
93<-974,0.100000
93<-935,0.100000
93<-888,0.100000
93<-962,0.100000
93<-990,0.100000
93<-970,0.100000
93<-826,0.100000
93<-947,0.100000
93<-924,0.100000
93<-905,0.100000
93<-886,0.100000
93<-925,0.100000
93<-930,0.100000
93<-804,0.100000
93<-880,0.100000
93<-960,0.100000
93<-876,0.100000
93<-881,0.100000
93<-977,0.100000
93<-821,0.100000
93<-843,0.100000
93<-817,0.100000
93<-984,0.100000
93<-887,0.100000
93<-897,0.100000
93<-869,0.100000
93<-972,0.100000
93<-807,0.100000
93<-940,0.100000
93<-845,0.100000
93<-950,0.100000
93<-908,0.100000
93<-854,0.100000
93<-893,0.100000
93<-963,0.100000
93<-916,0.100000
93<-844,0.100000
93<-894,0.100000
93<-993,0.100000
93<-966,0.100000
93<-829,0.100000
93<-976,0.100000
93<-885,0.100000
93<-941,0.100000
93<-901,0.100000
93<-946,0.100000
93<-915,0.100000
93<-898,0.100000
93<-968,0.100000
93<-980,0.100000
93<-958,0.100000
93<-875,0.100000
93<-926,0.100000
93<-859,0.100000
93<-944,0.100000
93<-820,0.100000
93<-824,0.100000
93<-819,0.100000
93<-849,0.100000
93<-939,0.100000
93<-856,0.100000
93<-917,0.100000
93<-945,0.100000
93<-948,0.100000
93<-822,0.100000
93<-818,0.100000
93<-810,0.100000
93<-802,0.100000
93<-899,0.100000
93<-922,0.100000
93<-919,0.100000
93<-920,0.100000
93<-949,0.100000
93<-988,0.100000
93<-911,0.100000
93<-987,0.100000
93<-831,0.100000
93<-996,0.100000
93<-994,0.100000
93<-934,0.100000
93<-906,0.100000
93<-874,0.100000
93<-827,0.100000
93<-904,0.100000
93<-933,0.100000
93<-853,0.100000
93<-979,0.100000
93<-867,0.100000
93<-872,0.100000
93<-809,0.100000
93<-838,0.100000
93<-942,0.100000
93<-833,0.100000
93<-896,0.100000
93<-841,0.100000
94<-936,0.100000
94<-901,0.100000
94<-866,0.100000
94<-839,0.100000
94<-806,0.100000
94<-888,0.100000
94<-946,0.100000
94<-822,0.100000
94<-997,0.100000
94<-818,0.100000
94<-961,0.100000
94<-965,0.100000
94<-841,0.100000
94<-933,0.100000
94<-830,0.100000
94<-809,0.100000
94<-895,0.100000
94<-949,0.100000
94<-963,0.100000
94<-935,0.100000
94<-811,0.100000
94<-968,0.100000
94<-861,0.100000
94<-988,0.100000
94<-964,0.100000
94<-919,0.100000
94<-991,0.100000
94<-900,0.100000
94<-998,0.100000
94<-974,0.100000
94<-851,0.100000
94<-832,0.100000
94<-972,0.100000
94<-983,0.100000
94<-913,0.100000
94<-979,0.100000
94<-943,0.100000
94<-821,0.100000
94<-890,0.100000
94<-863,0.100000
94<-858,0.100000
94<-814,0.100000
94<-942,0.100000
94<-819,0.100000
94<-882,0.100000
94<-883,0.100000
94<-885,0.100000
94<-960,0.100000
94<-969,0.100000
94<-978,0.100000
94<-854,0.100000
94<-993,0.100000
94<-982,0.100000
94<-951,0.100000
94<-902,0.100000
94<-967,0.100000
94<-848,0.100000
94<-834,0.100000
94<-970,0.100000
94<-815,0.100000
94<-976,0.100000
94<-911,0.100000
94<-859,0.100000
94<-838,0.100000
94<-893,0.100000
94<-917,0.100000
94<-925,0.100000
94<-840,0.100000
94<-894,0.100000
94<-896,0.100000
94<-954,0.100000
94<-903,0.100000
94<-932,0.100000
94<-922,0.100000
94<-850,0.100000
94<-835,0.100000
94<-846,0.100000
94<-975,0.100000
94<-952,0.100000
94<-880,0.100000
94<-836,0.100000
94<-837,0.100000
94<-905,0.100000
94<-940,0.100000
94<-953,0.100000
94<-899,0.100000
94<-887,0.100000
94<-908,0.100000
94<-956,0.100000
94<-881,0.100000
94<-984,0.100000
94<-870,0.100000
94<-889,0.100000
94<-941,0.100000
94<-865,0.100000
94<-828,0.100000
94<-886,0.100000
94<-944,0.100000
94<-920,0.100000
94<-831,0.100000
94<-990,0.100000
94<-987,0.100000
94<-981,0.100000
94<-875,0.100000
94<-857,0.100000
94<-879,0.100000
94<-955,0.100000
94<-877,0.100000
94<-868,0.100000
94<-873,0.100000
94<-929,0.100000
94<-996,0.100000
94<-827,0.100000
94<-829,0.100000
94<-804,0.100000
94<-808,0.100000
94<-957,0.100000
94<-869,0.100000
94<-816,0.100000
94<-805,0.100000
94<-928,0.100000
94<-958,0.100000
94<-891,0.100000
94<-939,0.100000
94<-923,0.100000
94<-994,0.100000
94<-930,0.100000
94<-897,0.100000
94<-876,0.100000
94<-842,0.100000
94<-973,0.100000
94<-907,0.100000
94<-874,0.100000
94<-810,0.100000
94<-918,0.100000
94<-813,0.100000
94<-926,0.100000
94<-992,0.100000
94<-820,0.100000
94<-909,0.100000
94<-980,0.100000
94<-916,0.100000
94<-910,0.100000
94<-852,0.100000
94<-844,0.100000
94<-864,0.100000
94<-947,0.100000
94<-898,0.100000
94<-812,0.100000
94<-833,0.100000
94<-871,0.100000
94<-825,0.100000
94<-962,0.100000
94<-856,0.100000
94<-971,0.100000
94<-986,0.100000
94<-802,0.100000
94<-966,0.100000
94<-924,0.100000
94<-938,0.100000
94<-927,0.100000
94<-849,0.100000
94<-892,0.100000
94<-906,0.100000
94<-931,0.100000
94<-855,0.100000
94<-985,0.100000
95<-957,0.100000
95<-934,0.100000
95<-908,0.100000
95<-874,0.100000
95<-977,0.100000
95<-891,0.100000
95<-982,0.100000
95<-858,0.100000
95<-997,0.100000
95<-808,0.100000
95<-993,0.100000
95<-848,0.100000
95<-948,0.100000
95<-842,0.100000
95<-985,0.100000
95<-971,0.100000
95<-972,0.100000
95<-803,0.100000
95<-960,0.100000
95<-943,0.100000
95<-836,0.100000
95<-953,0.100000
95<-940,0.100000
95<-929,0.100000
95<-956,0.100000
95<-821,0.100000
95<-802,0.100000
95<-973,0.100000
95<-994,0.100000
95<-867,0.100000
95<-896,0.100000
95<-846,0.100000
95<-825,0.100000
95<-890,0.100000
95<-878,0.100000
95<-983,0.100000
95<-962,0.100000
95<-911,0.100000
95<-995,0.100000
95<-991,0.100000
95<-834,0.100000
95<-892,0.100000
95<-810,0.100000
95<-907,0.100000
95<-998,0.100000
95<-883,0.100000
95<-854,0.100000
95<-860,0.100000
95<-885,0.100000
95<-974,0.100000
95<-838,0.100000
95<-909,0.100000
95<-813,0.100000
95<-945,0.100000
95<-970,0.100000
95<-923,0.100000
95<-816,0.100000
95<-951,0.100000
95<-978,0.100000
95<-877,0.100000
95<-949,0.100000
95<-861,0.100000
95<-837,0.100000
95<-894,0.100000
95<-863,0.100000
95<-870,0.100000
95<-809,0.100000
95<-903,0.100000
95<-811,0.100000
95<-828,0.100000
95<-961,0.100000
95<-921,0.100000
95<-963,0.100000
95<-966,0.100000
95<-947,0.100000
95<-924,0.100000
95<-857,0.100000
95<-926,0.100000
95<-843,0.100000
95<-841,0.100000
95<-942,0.100000
95<-822,0.100000
95<-866,0.100000
95<-904,0.100000
95<-851,0.100000
95<-800,0.100000
95<-833,0.100000
95<-933,0.100000
95<-905,0.100000
95<-889,0.100000
95<-928,0.100000
95<-965,0.100000
95<-955,0.100000
95<-805,0.100000
95<-944,0.100000
95<-895,0.100000
95<-922,0.100000
95<-920,0.100000
95<-918,0.100000
95<-914,0.100000
95<-881,0.100000
95<-981,0.100000
95<-913,0.100000
95<-990,0.100000
95<-952,0.100000
95<-915,0.100000
95<-812,0.100000
95<-992,0.100000
95<-820,0.100000
95<-939,0.100000
95<-840,0.100000
95<-936,0.100000
95<-930,0.100000
95<-869,0.100000
95<-830,0.100000
95<-827,0.100000
95<-865,0.100000
95<-958,0.100000
95<-831,0.100000
95<-899,0.100000
95<-853,0.100000
95<-979,0.100000
95<-839,0.100000
95<-975,0.100000
95<-855,0.100000
95<-882,0.100000
95<-893,0.100000
95<-887,0.100000
95<-900,0.100000
95<-969,0.100000
95<-938,0.100000
95<-967,0.100000
95<-901,0.100000
95<-964,0.100000
95<-832,0.100000
95<-868,0.100000
95<-935,0.100000
95<-937,0.100000
95<-941,0.100000
95<-980,0.100000
95<-912,0.100000
95<-844,0.100000
95<-987,0.100000
95<-873,0.100000
95<-824,0.100000
95<-875,0.100000
95<-835,0.100000
95<-814,0.100000
95<-826,0.100000
95<-818,0.100000
95<-888,0.100000
95<-916,0.100000
95<-864,0.100000
95<-815,0.100000
95<-946,0.100000
95<-898,0.100000
95<-989,0.100000
96<-921,0.100000
96<-817,0.100000
96<-845,0.100000
96<-900,0.100000
96<-800,0.100000
96<-920,0.100000
96<-995,0.100000
96<-848,0.100000
96<-950,0.100000
96<-931,0.100000
96<-811,0.100000
96<-802,0.100000
96<-913,0.100000
96<-831,0.100000
96<-881,0.100000
96<-829,0.100000
96<-834,0.100000
96<-969,0.100000
96<-859,0.100000
96<-972,0.100000
96<-877,0.100000
96<-922,0.100000
96<-952,0.100000
96<-882,0.100000
96<-919,0.100000
96<-993,0.100000
96<-916,0.100000
96<-967,0.100000
96<-968,0.100000
96<-879,0.100000
96<-897,0.100000
96<-852,0.100000
96<-812,0.100000
96<-971,0.100000
96<-846,0.100000
96<-884,0.100000
96<-875,0.100000
96<-857,0.100000
96<-915,0.100000
96<-988,0.100000
96<-987,0.100000
96<-923,0.100000
96<-977,0.100000
96<-911,0.100000
96<-891,0.100000
96<-810,0.100000
96<-902,0.100000
96<-976,0.100000
96<-918,0.100000
96<-924,0.100000
96<-872,0.100000
96<-934,0.100000
96<-904,0.100000
96<-939,0.100000
96<-855,0.100000
96<-932,0.100000
96<-979,0.100000
96<-912,0.100000
96<-981,0.100000
96<-957,0.100000
96<-808,0.100000
96<-833,0.100000
96<-965,0.100000
96<-853,0.100000
96<-801,0.100000
96<-926,0.100000
96<-895,0.100000
96<-822,0.100000
96<-928,0.100000
96<-858,0.100000
96<-944,0.100000
96<-974,0.100000
96<-909,0.100000
96<-873,0.100000
96<-953,0.100000
96<-840,0.100000
96<-933,0.100000
96<-917,0.100000
96<-963,0.100000
96<-998,0.100000
96<-961,0.100000
96<-925,0.100000
96<-838,0.100000
96<-898,0.100000
96<-938,0.100000
96<-835,0.100000
96<-826,0.100000
96<-890,0.100000
96<-887,0.100000
96<-856,0.100000
96<-807,0.100000
96<-851,0.100000
96<-886,0.100000
96<-832,0.100000
96<-935,0.100000
96<-805,0.100000
96<-843,0.100000
96<-994,0.100000
96<-827,0.100000
96<-997,0.100000
96<-871,0.100000
96<-964,0.100000
96<-990,0.100000
96<-868,0.100000
96<-823,0.100000
96<-841,0.100000
96<-844,0.100000
96<-982,0.100000
96<-893,0.100000
96<-888,0.100000
96<-903,0.100000
96<-999,0.100000
96<-930,0.100000
96<-943,0.100000
96<-870,0.100000
96<-804,0.100000
96<-885,0.100000
96<-821,0.100000
96<-948,0.100000
96<-929,0.100000
96<-864,0.100000
96<-894,0.100000
96<-937,0.100000
96<-984,0.100000
96<-978,0.100000
96<-815,0.100000
96<-940,0.100000
96<-830,0.100000
96<-966,0.100000
96<-880,0.100000
96<-910,0.100000
96<-892,0.100000
96<-825,0.100000
96<-996,0.100000
96<-927,0.100000
96<-820,0.100000
96<-854,0.100000
96<-942,0.100000
96<-836,0.100000
96<-860,0.100000
96<-907,0.100000
96<-954,0.100000
96<-899,0.100000
96<-989,0.100000
96<-962,0.100000
96<-908,0.100000
96<-951,0.100000
96<-874,0.100000
96<-842,0.100000
96<-973,0.100000
96<-816,0.100000
96<-975,0.100000
96<-956,0.100000
96<-970,0.100000
96<-941,0.100000
96<-861,0.100000
96<-901,0.100000
97<-801,0.100000
97<-809,0.100000
97<-905,0.100000
97<-880,0.100000
97<-984,0.100000
97<-911,0.100000
97<-848,0.100000
97<-812,0.100000
97<-991,0.100000
97<-912,0.100000
97<-877,0.100000
97<-843,0.100000
97<-983,0.100000
97<-925,0.100000
97<-935,0.100000
97<-817,0.100000
97<-942,0.100000
97<-851,0.100000
97<-948,0.100000
97<-868,0.100000
97<-904,0.100000
97<-976,0.100000
97<-944,0.100000
97<-914,0.100000
97<-842,0.100000
97<-926,0.100000
97<-861,0.100000
97<-990,0.100000
97<-821,0.100000
97<-986,0.100000
97<-939,0.100000
97<-804,0.100000
97<-924,0.100000
97<-934,0.100000
97<-959,0.100000
97<-956,0.100000
97<-826,0.100000
97<-966,0.100000
97<-839,0.100000
97<-805,0.100000
97<-950,0.100000
97<-818,0.100000
97<-907,0.100000
97<-917,0.100000
97<-985,0.100000
97<-824,0.100000
97<-929,0.100000
97<-860,0.100000
97<-878,0.100000
97<-835,0.100000
97<-999,0.100000
97<-879,0.100000
97<-810,0.100000
97<-862,0.100000
97<-940,0.100000
97<-832,0.100000
97<-888,0.100000
97<-995,0.100000
97<-841,0.100000
97<-814,0.100000
97<-807,0.100000
97<-898,0.100000
97<-943,0.100000
97<-947,0.100000
97<-891,0.100000
97<-971,0.100000
97<-834,0.100000
97<-857,0.100000
97<-921,0.100000
97<-874,0.100000
97<-838,0.100000
97<-831,0.100000
97<-823,0.100000
97<-876,0.100000
97<-890,0.100000
97<-941,0.100000
97<-869,0.100000
97<-815,0.100000
97<-849,0.100000
97<-979,0.100000
97<-808,0.100000
97<-899,0.100000
97<-903,0.100000
97<-938,0.100000
97<-945,0.100000
97<-884,0.100000
97<-855,0.100000
97<-957,0.100000
97<-928,0.100000
97<-994,0.100000
97<-953,0.100000
97<-927,0.100000
97<-887,0.100000
97<-893,0.100000
97<-837,0.100000
97<-901,0.100000
97<-854,0.100000
97<-908,0.100000
97<-806,0.100000
97<-982,0.100000
97<-958,0.100000
97<-969,0.100000
97<-883,0.100000
97<-881,0.100000
97<-933,0.100000
97<-858,0.100000
97<-829,0.100000
97<-964,0.100000
97<-825,0.100000
97<-897,0.100000
97<-936,0.100000
97<-863,0.100000
97<-922,0.100000
97<-819,0.100000
97<-980,0.100000
97<-988,0.100000
97<-813,0.100000
97<-987,0.100000
97<-827,0.100000
97<-937,0.100000
97<-972,0.100000
97<-800,0.100000
97<-955,0.100000
97<-960,0.100000
97<-997,0.100000
97<-840,0.100000
97<-836,0.100000
97<-828,0.100000
97<-850,0.100000
97<-977,0.100000
97<-871,0.100000
97<-968,0.100000
97<-896,0.100000
97<-886,0.100000
97<-962,0.100000
97<-919,0.100000
97<-802,0.100000
97<-974,0.100000
97<-909,0.100000
97<-961,0.100000
97<-992,0.100000
97<-993,0.100000
97<-856,0.100000
97<-954,0.100000
97<-931,0.100000
97<-996,0.100000
97<-913,0.100000
97<-932,0.100000
97<-865,0.100000
97<-989,0.100000
97<-923,0.100000
97<-889,0.100000
97<-952,0.100000
97<-875,0.100000
97<-830,0.100000
97<-811,0.100000
97<-864,0.100000
97<-870,0.100000
97<-892,0.100000
97<-866,0.100000
98<-819,0.100000
98<-973,0.100000
98<-818,0.100000
98<-999,0.100000
98<-963,0.100000
98<-964,0.100000
98<-962,0.100000
98<-932,0.100000
98<-845,0.100000
98<-989,0.100000
98<-887,0.100000
98<-868,0.100000
98<-926,0.100000
98<-911,0.100000
98<-808,0.100000
